,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,Source
186777,"8129 Ardrey Kell Rd, Ste 105","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",kwZ4yG8iYBHDa1t-Mc8ZCQ,"Restaurants, Steakhouses",Charlotte,"{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '11:30-2:0'}",0,35.18496,-80.65482,Michael Arthurs Pub,,28227,6,4.5,NC,35.185519,-80.654462,1,rooftop,4851,Wilgrove-mint Hill Rd,Charlotte,NC,Mecklenburg County,28227,US,NC Geographic Information Coordinating Council
186816,"3535 Randolph Rd, Ste 206R",{'ByAppointmentOnly': 'True'},yFtLkIGKK5XP7bnh6x0MbQ,"Orthodontists, Oral Surgeons, Health & Medical, Dentists",Charlotte,"{'Monday': '7:0-16:30', 'Tuesday': '7:0-16:30', 'Thursday': '7:0-16:30'}",1,35.18943348,-80.80939798,"Ernest A Rider, DDS",Elizabeth,28211,4,4,NC,35.189426,-80.809312,1,rooftop,3535,Randolph Rd,Charlotte,NC,Mecklenburg County,28211,US,NC Geographic Information Coordinating Council
186824,740 Pressley Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",03fe5vYwHA9TxlJJ-7mDMw,"Restaurants, American (Traditional), Breakfast & Brunch",Charlotte,"{'Monday': '5:30-15:0', 'Tuesday': '5:30-15:0', 'Wednesday': '5:30-15:0', 'Thursday': '5:30-15:0', 'Friday': '5:30-15:0'}",1,35.1890292,-80.8923188,Pressley Park Restaurant,,28217,26,3,NC,35.18901,-80.892313,1,rooftop,740,Pressley Rd,Charlotte,NC,Mecklenburg County,28217,US,Mecklenburg
186835,5234 South Blvd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",SDdB_gFAWW23cNmtwT-dAA,"Mexican, Restaurants",Charlotte,,1,35.1656426,-80.8763708,Maria's Mexican Restaurant,Starmount,28217,81,3.5,NC,35.165655,-80.876373,1,rooftop,5234,S Bv,Charlotte,NC,Mecklenburg County,28217,US,Mecklenburg
186908,337 S Kings Dr,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",On5sceeptZSlLeGWDDGiwQ,"Restaurants, Chinese",Charlotte,,1,35.2120638,-80.8337089,Emperor Chinese Restaurant,Myers Park,28204,28,2,NC,35.212082,-80.83374,1,rooftop,337,S Kings Dr,Charlotte,NC,Mecklenburg County,28204,US,NC Geographic Information Coordinating Council
186913,"1721 Sardis Rd N, Ste 7C",,VcMsRNzGtwpeeUAt4l1Drg,"Pet Stores, Pets",Charlotte,,0,35.140474,-80.737464,Nemo Fish,,28270,3,3.5,NC,35.140475,-80.7375,1,rooftop,1721,Sardis Rd N,Charlotte,NC,Mecklenburg County,28270,US,NC Geographic Information Coordinating Council
186914,2848 Selwyn Ave,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",iyAt7GBwfm62QWu3ZSM8kQ,"Sporting Goods, Shopping, Fashion, Accessories, Men's Clothing, Outdoor Gear",Charlotte,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,35.17406165,-80.84060159,The Sporting Gent,,28209,5,4,NC,35.174053,-80.840613,1,rooftop,2848,Selwyn Ave,Charlotte,NC,Mecklenburg County,28209,US,NC Geographic Information Coordinating Council
186946,"601 South Kings Dr, Ste K","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",zN6WBP_qr3NZp0CbBb128g,"Hawaiian, Sushi Bars, Poke, Food, Asian Fusion, Restaurants",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,35.2098341,-80.8356164,Poke Bar,Myers Park,28204,25,4,NC,35.209458,-80.835516,1,rooftop,601,S Kings Dr,Charlotte,NC,Mecklenburg County,28204,US,NC Geographic Information Coordinating Council
186969,"4548 Old Pineville Rd, Ste H","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}",eBj7zTaKvx_f80hdPE1sOg,"Home Organization, Interior Design, Cabinetry, Home Services",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-14:0'}",1,35.1806035,-80.8801544,Queen City Closets,,28217,3,3.5,NC,35.180599,-80.879914,1,rooftop,4548,Old Pineville Rd,Charlotte,NC,Mecklenburg County,28217,US,Mecklenburg
186980,"8140 Providence Rd, Ste 500","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",o-GjkU0JBhYDSH4TkJregA,"Hardware Stores, Appliances, Home Services, Local Services, Home & Garden, Carpet Cleaning, Appliances & Repair, Heating & Air Conditioning/HVAC, Shopping",Charlotte,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '13:0-17:0'}",1,35.09648478,-80.77853688,Oreck Vacuums,Arboretum,28277,11,3.5,NC,35.096581,-80.778473,1,rooftop,8140,Providence Rd,Charlotte,NC,Mecklenburg County,28277,US,NC Geographic Information Coordinating Council
186982,7709 University City Blvd,{'BusinessAcceptsCreditCards': 'True'},x_tDUC-qzuwaB6Pqfhygnw,"Shopping, Battery Stores, Auto Repair, Oil Change Stations, Automotive, Tires",Charlotte,"{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '9:0-16:0'}",1,35.2921888,-80.7535291,NTB - National Tire & Battery,University City,28213,3,1,NC,35.292176,-80.753617,1,rooftop,7709,University City Bv,Charlotte,NC,Mecklenburg County,28213,US,Mecklenburg
186989,"2820 Selwyn Ave, Ste 656",,JiHcc36H1-eBxXi1m-5Xng,"Automotive, Auto Glass Services, Windshield Installation & Repair",Charlotte,"{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-20:0'}",1,35.174778,-80.839997,QC Windshield Repair,Myers Park,28209,5,2.5,NC,35.174511,-80.840118,1,rooftop,2820,Selwyn Ave,Charlotte,NC,Mecklenburg County,28209,US,Mecklenburg
187016,"10235 Perimeter Pkwy, Ste B","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",9k7b0woEYEcd9xNQn_fWOw,"Nail Salons, Hair Removal, Waxing, Beauty & Spas",Charlotte,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '9:0-19:0', 'Sunday': '12:0-17:30'}",1,35.347476,-80.853869,Spectrum Nail Spa,,28216,23,3.5,NC,35.347483,-80.853873,1,rooftop,10235,Perimeter Py,Charlotte,NC,Mecklenburg County,28216,US,Mecklenburg
187021,1 Wachovia Ctr,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'RestaurantsAttire': 'casual', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False'}",liLRXHaS5x4vy8EJq5fh9g,Restaurants,Charlotte,,0,35.223805,-80.844616,Arthurs's At Wachovia,Uptown,28202,4,4,NC,35.223847,-80.844598,1,rooftop,301,S College St,Charlotte,NC,Mecklenburg County,28202,US,Mecklenburg
187043,1325 Continental Blvd,{'BusinessAcceptsCreditCards': 'True'},yKjegG4eHgQ-2DX7AvIqzA,"Tires, Automotive, Oil Change Stations, Transmission Repair, Auto Repair",Charlotte,"{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:0-12:0'}",1,35.121179,-80.925803,The Swedish Connection,Steele Creek,28273,6,5,NC,35.121176,-80.925795,1,nearest_street,1301,State Rd 1318,Charlotte,NC,Mecklenburg County,28273,US,TIGER/Line® dataset from the US Census Bureau
187106,,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True'}",mfZrIReRZWhBESg525pY8w,"Afghan, Halal, Mediterranean, Restaurants, Greek, Food Stands",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.2326781,-80.8460822,The GyroMan,Third Ward,28202,5,4,NC,35.232638,-80.845859,1,rooftop,521,W 6th St,Charlotte,NC,Mecklenburg County,28202,US,Mecklenburg
187119,"5309 Monroe Rd, Ste G",,wmpJD9m29qUXmjaWUNPajQ,"Professional Services, Video/Film Production",Charlotte,"{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0'}",1,35.190294,-80.773401,Memories On Media,Cotswold,28205,6,3,NC,35.190273,-80.773448,1,rooftop,5309,Monroe Rd,Charlotte,NC,Mecklenburg County,28205,US,Mecklenburg
187136,4150 Yancey Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True'}",UP2cx1bnuRMdz8e94KG_Dw,"Pilates, Fitness & Instruction, Yoga, Active Life",Charlotte,,1,35.187442,-80.881973,Yoga On Tap,,28217,5,5,NC,35.187448,-80.881976,1,rooftop,4150,Yancey Rd,Charlotte,NC,Mecklenburg County,28217,US,NC Geographic Information Coordinating Council
187197,"3705 Latrobe Dr, Ste 310","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'False'}",lLOH0lFPC2Hd6a2Ba0UuvA,"Arts & Entertainment, Musical Instruments & Teachers, Professional Services, Nightlife, Performing Arts, Specialty Schools, Art Schools, Education, Private Tutors, Shopping, Guitar Stores, Musical Instrument Services, Jazz & Blues, Local Services, Music Production Services",Charlotte,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0'}",1,35.195991,-80.7965028,Virtuoso School of Music and Art,Elizabeth,28211,3,5,NC,35.196006,-80.796508,1,rooftop,3705,Latrobe Dr,Charlotte,NC,Mecklenburg County,28211,US,NC Geographic Information Coordinating Council
187286,1351 E Morehead St,,dm4VsUPo7RW1D8sHySymyw,"Home Services, Real Estate, Apartments",Charlotte,"{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}",1,35.2069014,-80.8378638,Berkshire Dilworth,Myers Park,28204,4,3,NC,35.206913,-80.837873,1,rooftop,1351,E Morehead St,Charlotte,NC,Mecklenburg County,28204,US,NC Geographic Information Coordinating Council
187310,1717 Toal St,{'BusinessAcceptsCreditCards': 'True'},KmHtoogKhK-ID7FWGOPvag,"Auto Parts & Supplies, Automotive",Charlotte,,1,35.2658206,-80.8190499,Classic Soft Trim,North Charlotte,28206,4,5,NC,35.265827,-80.819028,1,rooftop,1717,Toal St,Charlotte,NC,Mecklenburg County,28206,US,Mecklenburg
187317,"901 E 4th St, Ste. D","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",U9tVOCkuhs-1rR8Ol5nO0g,"Restaurants, Pizza",Charlotte,,0,35.2194519,-80.835695,Esposito's Pizzeria,Uptown,28204,5,4,NC,35.219569,-80.83565,1,rooftop,901,E 4th St,Charlotte,NC,Mecklenburg County,28204,US,Mecklenburg
187335,7316 E Independence Blvd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",ki9Ol-lDwdwB2o2Rz7Xpow,"Cafeteria, Cafes, Restaurants",Charlotte,,0,35.1612012,-80.7390329,K & W Cafeteria,,28227,24,3.5,NC,35.16124,-80.739188,1,rooftop,7316,E Independence Blvd,Charlotte,NC,Mecklenburg County,28212,US,NC Geographic Information Coordinating Council
187355,"1111 Metropolitan Ave, Ste 140","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",Dh5qnW_QyDFiF7d53gQDKw,"Shoe Stores, Accessories, Women's Clothing, Shopping, Fashion",Charlotte,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-17:0'}",1,35.21244,-80.835393,CRIV,Myers Park,28204,18,3.5,NC,35.212447,-80.835396,1,rooftop,1111,Metropolitan Ave,Charlotte,NC,Mecklenburg County,28204,US,NC Geographic Information Coordinating Council
187372,303 E Woodlawn Rd,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'HairSpecializesIn': ""{'coloring': True, 'africanamerican': True, 'curly': True, 'perms': True, 'kids': False, 'extensions': True, 'asian': False, 'straightperms': True}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",khT8F-8gUjZzStFj6s084w,"Beauty & Spas, Hair Salons",Charlotte,"{'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '9:0-17:0'}",0,35.178259,-80.878518,Tracy Riggs Salon,,28217,9,3,NC,35.178266,-80.878521,1,rooftop,303,E Woodlawn Rd,Charlotte,NC,Mecklenburg County,28209,US,NC Geographic Information Coordinating Council
187373,5021 South Blvd,,3vUD3PibYm4CNerDqGEkxg,"Automotive, Oil Change Stations, Tires, Auto Repair",Charlotte,"{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '8:0-13:0', 'Sunday': '0:0-0:0'}",0,35.1691113,-80.8756073,Hook Tire & Service,,28217,5,3.5,NC,35.169118,-80.875619,1,rooftop,5021,S Bv,Charlotte,NC,Mecklenburg County,28217,US,Mecklenburg
187381,901 S Kings Dr,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",kG0N5urz2lkPEBDPjqFR3w,"Restaurants, Desserts, Seafood, Food, Indian, Pakistani",Charlotte,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",1,35.206798,-80.8351239,Maharani Indian Cuisine,Myers Park,28204,146,3,NC,35.206783,-80.835054,1,rooftop,901,S Kings Dr,Charlotte,NC,Mecklenburg County,28204,US,NC Geographic Information Coordinating Council
187384,333 S Kings Dr,"{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",wkl0q422VqSCaQYthTGLPQ,"Beauty & Spas, Nail Salons, Hair Removal, Waxing",Charlotte,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-19:30'}",1,35.21238485,-80.83371592,iColor Nail Bar,Myers Park,28204,37,3.5,NC,35.212198,-80.833676,1,rooftop,333,S Kings Dr,Charlotte,NC,Mecklenburg County,28204,US,NC Geographic Information Coordinating Council
187416,"1636 Sardis Rd N, Ste A-170","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True'}",H6YX_zvecHWfEY61x9y9qw,"Martial Arts, Fitness & Instruction, Active Life",Charlotte,"{'Monday': '16:45-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:45-21:0', 'Thursday': '16:0-21:0', 'Friday': '17:30-21:0', 'Saturday': '9:30-14:0'}",1,35.1382509,-80.736821,Lucas Lepri Brazilian Jiu Jitsu,,28270,4,5,NC,35.138258,-80.736824,1,rooftop,1636,Sardis Rd N,Charlotte,NC,Mecklenburg County,28270,US,Mecklenburg
187419,715 Charlottetowne Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",MTDLV4bSPSWAbaJIgvcXpA,"Burgers, Fast Food, Restaurants",Charlotte,,1,35.2141547,-80.8353647,Wendy's,Myers Park,28204,50,1.5,NC,35.214154,-80.835391,1,rooftop,715,Charlottetowne Ave,Charlotte,NC,Mecklenburg County,28204,US,Mecklenburg
187435,6025 Tyvola Glen Cir,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",56PUzO4Y0-1aWws4zH15bg,"Hotels & Travel, Hotels, Event Planning & Services",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.1652183,-80.8921492,Home2 Suites By Hilton,Starmount,28217,27,4,NC,35.165226,-80.892203,1,rooftop,6025,Tyvola Glen Crk,Charlotte,NC,Mecklenburg County,28217,US,Mecklenburg
