,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
97167,"10700 Kettering Dr, Ste C",,vwNHZXY0nGGbxZZLwoUC4Q,"Hair Salons, Beauty & Spas",Charlotte,,1,35.089395,-80.862028,"Vida Salon",,28226,3,5,NC,35.089402,-80.862031,1,rooftop,10700,"Kettering Dr",Charlotte,NC,"Mecklenburg County",28226,US,"NC Geographic Information Coordinating Council"
97175,"5920 Highland Shoppes Dr, Unit 105","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",kG6znMX9VLGHaLmV5e84mQ,"Restaurants, New Mexican Cuisine",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,35.3713526,-80.7842649,"Salsarita's Fresh Mexican Grill","Highland Creek",28269,8,2.5,NC,35.371484,-80.784332,1,rooftop,5802,"Prosperity Church Rd",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
97193,"5350 Prosperity Chuch Road",,e9s7J5yW0rjFLv8YWoyN5Q,"Martial Arts, Trainers, Kickboxing, Gyms, Active Life, Boxing, Fitness & Instruction",Charlotte,,1,35.367107,-80.786813,"CKO Kickboxing","Highland Creek",28269,3,5,NC,35.367114,-80.786816,1,rooftop,5350,"Docia Crossing Rd",Charlotte,NC,"Mecklenburg County",28269,US,"NC Geographic Information Coordinating Council"
97218,"8800 N Tryon St","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",ZhIEuC84DccbsZrx5GVYPQ,"Hospitals, Health & Medical",Charlotte,,1,35.3066279,-80.74725119999999,"Carolinas Medical Center-University","University City",28262,14,4,NC,35.306299,-80.747475,1,rooftop,8800,"N Tryon St",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
97228,"9201 University City Blvd",,DKikAjGf6s4l7kDP28RHeQ,"Education, Colleges & Universities",Charlotte,,1,35.3053942,-80.7309334,"University of North Carolina - Charlotte","University City",28223,18,4,NC,35.305416,-80.730925,1,rooftop,9216,"S Library Ln",Charlotte,NC,"Mecklenburg County",28223,US,Mecklenburg
97240,"9911 Rea Road",,XT3mX_6YvQaBBOr5qsOPdA,"Pet Groomers, Pet Stores, Pet Training, Pet Services, Pets",Charlotte,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-19:0'}",1,35.0342151,-80.8034887,PetSmart,,28277,15,3,NC,35.034195,-80.803453,1,rooftop,9911,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
97292,"2242 Park Rd","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}",HYvp07HJqeBfrwU61MLkXA,"Flowers & Gifts, Florists, Event Planning & Services, Floral Designers, Shopping",Charlotte,"{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30', 'Saturday': '8:30-15:0'}",1,35.1988575909,-80.8523474541,"The Blossom Shop",,28203,15,3.5,NC,35.198812,-80.852448,1,rooftop,2242,"Park Rd",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
97353,"9705 N Tryon St","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",yXLUfT8rdz_XiPRxE8AU-g,"Restaurants, Burgers, Sandwiches, Fast Food",Charlotte,"{'Monday': '10:30-4:0', 'Tuesday': '10:30-4:0', 'Wednesday': '10:30-4:0', 'Thursday': '10:30-4:0', 'Friday': '10:30-5:0', 'Saturday': '10:30-5:0', 'Sunday': '10:30-4:0'}",1,35.3179345,-80.7382102,"Cook Out","University City",28262,61,4,NC,35.317867,-80.738201,1,rooftop,9705,"N Tryon St",Charlotte,NC,"Mecklenburg County",28262,US,Mecklenburg
97362,"4735 Sharon Rd, Ste 127","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'coloring': True, 'africanamerican': True, 'curly': True, 'perms': False, 'kids': True, 'extensions': False, 'asian': False, 'straightperms': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",hUqT_dm2JOiZNg7FZp24PQ,"Hair Salons, Beauty & Spas",Charlotte,"{'Monday': '12:0-16:0', 'Tuesday': '12:0-19:0', 'Wednesday': '9:30-17:0', 'Thursday': '9:30-17:0', 'Friday': '9:30-17:0', 'Saturday': '7:30-16:30'}",1,35.1471561,-80.8312028,"Organic Hair Boutique","South Park",28210,3,3.5,NC,35.147051,-80.831123,1,rooftop,4735,"Sharon Rd",Charlotte,NC,"Mecklenburg County",28210,US,Mecklenburg
97363,"4620 Piedmont Row Dr","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",rX55-phMl0GEDjNiwb8Cuw,"Seafood, Restaurants, Asian Fusion, Sushi Bars",Charlotte,"{'Monday': '16:0-21:30', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '11:30-14:30'}",0,35.1532654924,-80.8401222963,"AZN Azian Cuizine","South Park",28210,80,3.5,NC,35.153272,-80.840405,1,rooftop,4612,"Piedmont Row Dr",Charlotte,NC,"Mecklenburg County",28209,US,"NC Geographic Information Coordinating Council"
97407,"4400 Sharon Rd, G-22","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}",vkzKQOvuUMFYwAYVZ9nTeg,"Shopping, Ophthalmologists, Doctors, Optometrists, Eyewear & Opticians, Health & Medical",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",1,35.1526867721,-80.8330802712,LensCrafters,"South Park",28211,13,2,NC,35.152895,-80.833895,1,rooftop,6432,"Morrison Bv",Charlotte,NC,"Mecklenburg County",28211,US,Mecklenburg
97426,"227 W Trade St",,LmdeLE3s2xgnyrPfcNDJaw,"Education, Preschools",Charlotte,,1,35.228307,-80.84555,"Bright Horizons at Carillon",,28202,3,2.5,NC,35.228314,-80.845553,1,rooftop,227,"W Trade St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
97430,"3300 Monroe Rd","{'BusinessAcceptsCreditCards': 'True'}",dvT35rleinRCNlP8mdqcxQ,"Carpeting, Home Services, Interior Design, Flooring",Charlotte,"{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:30-17:0'}",1,35.2027716,-80.8010089,"Hall's Flooring",Elizabeth,28205,3,1.5,NC,35.202741,-80.800993,1,rooftop,3300,"Monroe Rd",Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
97457,"415 Hawthorne Ln","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",ohjBWS_-x0Db1FeYluJuIw,"Ice Cream & Frozen Yogurt, Food, Restaurants, American (Traditional)",Charlotte,"{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '11:0-19:0'}",0,35.216323,-80.821777,"Snoop's Grill",Elizabeth,28204,15,3.5,NC,35.21633,-80.821781,1,rooftop,415,"Hawthorne Ln",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
97513,"1614 South Blvd","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",aFVoUw-Wfgs0_PC3k6e-eg,"Urgent Care, Occupational Therapy, Health & Medical, Concierge Medicine, Physical Therapy",Charlotte,"{'Monday': '7:30-19:0', 'Tuesday': '7:30-19:0', 'Wednesday': '7:30-19:0', 'Thursday': '7:30-19:0', 'Friday': '7:30-19:0', 'Saturday': '10:0-16:0', 'Sunday': '10:0-16:0'}",1,35.2135723,-80.8563305,Concentra,"South End",28203,20,3,NC,35.213585,-80.856304,1,rooftop,1614,"South Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
97519,"9336 Blakeney Center Dr, Ste 100-A","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",z3FpxjZOsRy77e_C5nPtnw,"Dentists, Health & Medical, Endodontists, Orthodontists, Cosmetic Dentists, General Dentistry",Charlotte,"{'Monday': '11:0-19:0', 'Tuesday': '7:30-15:0', 'Thursday': '10:0-18:0', 'Friday': '7:30-14:30'}",1,35.0297207,-80.80820559999999,"Carolina Dental Arts",Ballantyne,28277,5,5,NC,35.029757,-80.808222,1,rooftop,9336,"Blakeney Centre Dr",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
97521,"9730 Rea Rd","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WiFi': 'no'}",79L6mkSIhTdBqooWwc0Wrw,"American (Traditional), Nightlife, Bars, Restaurants, Tex-Mex",Charlotte,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",1,35.036081,-80.805352,Chili's,Ballantyne,28277,41,3,NC,35.036088,-80.805356,1,rooftop,9730,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
97522,"8015 Ballantyne Commons Pkwy",,tDQqEO1fKZjU3srtEqyg6Q,"Churches, Religious Organizations",Charlotte,"{'Monday': '9:0-16:30', 'Tuesday': '9:0-16:30', 'Wednesday': '9:0-16:30', 'Thursday': '9:0-16:30', 'Friday': '9:0-16:30', 'Sunday': '8:30-12:30'}",1,35.056163,-80.813918,"Saint Matthew Catholic Church",Ballantyne,28277,7,3.5,NC,35.05617,-80.813921,1,rooftop,8015,"Ballantyne Commons Py",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
97542,"5703 Old Pineville Rd",,Nr4kPVaCbEW6Yhmufj99GQ,"Hotels & Travel, Transportation, Public Transportation",Charlotte,,1,35.162835,-80.877346,"Tyvola Lynx Station",Starmount,28217,4,4,NC,35.162774,-80.877448,1,rooftop,1114,"Grover Rd",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
97560,"7945 N Tryon St","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",DB1kg0GJZXNrFYZqsxeavg,"Vegan, Vegetarian, Restaurants",Charlotte,"{'Tuesday': '11:30-20:30', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '12:0-19:0'}",0,35.2970997,-80.7554037,"Zizis Vegan Take-Out","University City",28262,153,4,NC,35.297094,-80.755385,1,rooftop,7945,"N Tryon St",Charlotte,NC,"Mecklenburg County",28262,US,Mecklenburg
97581,"2300 E 7th St, Ste 101-A",,dF2N59uKprYvWDzUsL909g,"DUI Law, Lawyers, Criminal Defense Law, Traffic Ticketing Law, Professional Services, Legal Services",Charlotte,"{'Monday': '8:30-17:30', 'Tuesday': '8:30-17:30', 'Wednesday': '8:30-17:30', 'Thursday': '8:30-17:30', 'Friday': '8:30-17:30'}",1,35.2095443,-80.8144643,"Law Offices of Banks Huntley",Elizabeth,28204,3,5,NC,35.20952,-80.814459,1,rooftop,2300,"E 7th St",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
97582,"2923 S Tryon St, Ste 250","{'BusinessAcceptsCreditCards': 'True'}",WyNlF7TMW7lNIta0jpWabw,"Bike Repair/Maintenance, Local Services",Charlotte,,0,35.201759,-80.871844,"The Spoke Easy",,28203,6,4.5,NC,35.201881,-80.871793,1,rooftop,2923,"S Tryon St",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
97583,"1020 W Tremont Ave","{'BusinessAcceptsCreditCards': 'True'}",F32zn7v4lpJSlZVh9M3rmg,"Automotive, Auto Repair",Charlotte,"{'Monday': '7:30-16:30', 'Tuesday': '7:30-16:30', 'Wednesday': '7:30-16:30', 'Thursday': '7:30-16:30', 'Friday': '7:30-15:0'}",1,35.2135714,-80.8719815,"Midtown Imports",,28203,8,5,NC,35.213571,-80.872012,1,rooftop,1020,"W Tremont Ave",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
97621,"8335 Browne Rd",,WrYS8Csr665fX86zW9U31w,"Religious Organizations, Churches",Charlotte,,1,35.3557703,-80.79945119999999,"Mecklenburg Community Church",,28269,4,4,NC,35.355869,-80.799265,1,rooftop,8335,"Browne Rd",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
97624,"4336 E Independence Blvd","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True'}",E4yljrnAsnFa6PeKQTIYCg,"Italian, Restaurants",Charlotte,,0,35.1972547,-80.7693723,"Olive Garden Italian Restaurant ",Eastland,28205,3,3.5,NC,35.197266,-80.769442,1,rooftop,4336,"E Independence Bv",Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
97676,"6035 Nations Ford Rd.","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': 'free'}",RVpBgswTljtlL5Jt6oRvnQ,"Home Services, Event Planning & Services, Hotels & Travel, Apartments, Hotels, Real Estate",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.164293,-80.8916057,"Extended Stay America - Charlotte - Tyvola Rd.",Starmount,28217,5,1.5,NC,35.164323,-80.89161,1,rooftop,6035,"Tyvola Glen Crk",Charlotte,NC,"Mecklenburg County",28217,US,Mecklenburg
97705,,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",LPPM6c7tSJiRYL5sq6F2YA,"Community Service/Non-Profit, Food, Street Vendors, Local Services, Farmers Market",Charlotte,"{'Monday': '12:30-13:30', 'Tuesday': '11:30-12:30', 'Wednesday': '8:0-10:0', 'Saturday': '17:0-19:0', 'Sunday': '10:0-11:0'}",0,35.183069,-80.65481200000001,"go-go Fresco",,28205,3,5,NC,35.182567,-80.656059,0.99,rooftop,7701,"Nelson Rd",Charlotte,NC,"Mecklenburg County",28227,US,"NC Geographic Information Coordinating Council"
97731,"12840 Walker Branch Rd",,RHC3FUiqL0zm2Ox2xjtfPA,"Event Planning & Services, Party & Event Planning",Charlotte,,0,35.1011003,-80.985539,"Jumpe Place the","Steele Creek",28273,3,4,NC,35.101097,-80.98564,1,rooftop,12840,"Walker Branch Dr",Charlotte,NC,"Mecklenburg County",28273,US,Mecklenburg
97732,"8116 S Tryon St","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",eLxJ6PtQ8vob44xKpfHGuQ,"Nail Salons, Beauty & Spas, Tanning",Charlotte,"{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:0-19:0', 'Sunday': '12:0-18:0'}",1,35.1460714,-80.929348,"My Nails & Tan","Steele Creek",28273,20,3.5,NC,35.146084,-80.929309,1,rooftop,8116,"S Tryon St",Charlotte,NC,"Mecklenburg County",28273,US,"NC Geographic Information Coordinating Council"
97749,"9005 Lenox Pointe Dr","{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",IRPBa4sFstEXiw_1OsXobw,"Home Services, Apartments, Real Estate",Charlotte,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '13:0-17:0'}",1,35.133321,-80.93711,"Colonial Grand at Ayrsley","Steele Creek",28273,7,2.5,NC,35.133328,-80.937113,1,rooftop,9005,"Lenox Pointe Dr",Charlotte,NC,"Mecklenburg County",28273,US,"NC Geographic Information Coordinating Council"
97768,"2904 Selwyn Ave","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'False', 'NoiseLevel': 'average', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True'}",BbywXzvF8CGg0BBHoXvg4Q,"Food, Specialty Food, Meat Shops, Restaurants, Sandwiches",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '12:0-17:0'}",0,35.1737508,-80.840457,"The New York Butcher Shoppe",,28209,16,3.5,NC,35.173725,-80.840472,1,rooftop,2906,"Selwyn Ave",Charlotte,NC,"Mecklenburg County",28209,US,"NC Geographic Information Coordinating Council"
97797,"1111 Central Ave, Unit 220","{'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",ykM6nSKPZK-b65JjT7JVAg,"Hair Removal, Nail Salons, Waxing, Beauty & Spas",Charlotte,"{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-18:30', 'Sunday': '11:0-17:0'}",1,35.2216832,-80.8189258,"La Pure Organic Nail Boutique","Plaza Midwood",28204,51,4.5,NC,35.221702,-80.818927,1,rooftop,1111,"Central Ave",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
97813,"135 Levine Ave Of The Arts","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",8CHEdFOUFlf1qtLWQhxpyA,"Coffee & Tea, Food",Charlotte,"{'Monday': '5:30-19:0', 'Tuesday': '5:30-19:0', 'Wednesday': '5:30-19:0', 'Thursday': '5:30-19:0', 'Friday': '5:30-19:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}",1,35.2248871888,-80.84858156759999,Starbucks,Uptown,28285,27,3.5,NC,35.224926,-80.848631,1,rooftop,507,S,Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
97826,"2040 Randolph Rd, Ste B","{'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}",kwW7HMl6w13svYS1Up26-Q,"Health & Medical, Chiropractors",Charlotte,"{'Monday': '8:30-18:30', 'Tuesday': '9:0-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '9:0-18:0', 'Friday': '8:30-18:0', 'Saturday': '8:0-13:0'}",1,35.2074519,-80.8219266,"Randolph Chiropractic Health Center",Elizabeth,28207,4,4,NC,35.207432,-80.821916,1,rooftop,2040,"Randolph Rd",Charlotte,NC,"Mecklenburg County",28207,US,"NC Geographic Information Coordinating Council"
97844,"6801 N. Lake Mall Blvd., Suite 155","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}",3qYrqQGcuHipF_7v4u0RhQ,"Shopping, Watches, Jewelry, Bridal",Charlotte,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",1,35.352549,-80.851181,"REEDS Jewelers",,28216,6,3.5,NC,35.352873,-80.851439,1,rooftop,6801,"Northlake Mall Dr",Charlotte,NC,"Mecklenburg County",28216,US,"NC Geographic Information Coordinating Council"
97867,"11218 Providence Rd W","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",Ktqecq6IIVnsAVx_MZcUUw,"Restaurants, Pizza",Charlotte,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",1,35.0417126349,-80.8509941026,"Marcos Pizza",Ballantyne,28277,7,4,NC,35.041818,-80.851275,1,rooftop,11348,"Dundarrach Ln",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
