,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
144609,"801 North Tryon St","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True'}",fL6gi0ThDmXqceqbhqHwEA,"Gymnastics, Active Life, Dance Studios, Gyms, Fitness & Instruction",Charlotte,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",1,35.233025,-80.835683,AerialCLT,Uptown,28206,22,4.5,NC,35.233305,-80.835388,1,nearest_street,,"I 277",Charlotte,NC,"Mecklenburg County",28202,US,"TIGER/Line® dataset from the US Census Bureau"
144632,"2024 E 7th St","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False'}",7Ggb0NpEIpLpD_Z8GoMoCQ,"Food, Convenience Stores",Charlotte,,1,35.2117202605,-80.81768274309999,"Friendly Mart",Elizabeth,28204,5,3.5,NC,35.211723,-80.817683,1,rooftop,2022,"E 7th St",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
144672,"11915 N Tryon St, Ste D","{'BusinessAcceptsCreditCards': 'True'}",2MOaiezPXzeyd6e3WXk8xw,"Sewing & Alterations, Local Services",Charlotte,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-16:0'}",1,35.337429,-80.70877830000001,"Yans Alterations & Tailoring",,28262,4,5,NC,35.337316,-80.708602,1,rooftop,11915,"N Tryon St",Charlotte,NC,"Mecklenburg County",28262,US,"NC Geographic Information Coordinating Council"
144676,"4123 Park Rd","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",uHlbMmPXwDA81CnyvsrFgA,"Beauty & Spas, Barbers",Charlotte,,0,35.175375,-80.849867,"Modern Haircutters",,28209,3,3.5,NC,35.175382,-80.849871,1,rooftop,4123,"Park Rd",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
144690,"3500 Hartley St",,vuAa38NG_BqxdTCewgF9dA,"Automotive, Used Car Dealers",Charlotte,,1,35.2676386,-80.8212561,"B & B Used Auto Parts","North Charlotte",28206,3,3,NC,35.26758,-80.821249,1,rooftop,3500,"Hartley St",Charlotte,NC,"Mecklenburg County",28206,US,"NC Geographic Information Coordinating Council"
144695,"5501 Josh Birmingham Pkwy",,e3nfHciWZxS6kbA716f5QA,"Transportation, Hotels & Travel, Airlines",Charlotte,,1,35.2214228,-80.9437985,JetBlue,,28208,4,4,NC,35.221619,-80.944166,1,rooftop,5489,"Josh Birmingham Py",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
144833,"129 W Trade St","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",VH3WA7a-OVzFj2K_SP4BIw,"Southern, Food, Bakeries, Restaurants, Soul Food, American (Traditional)",Charlotte,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",1,35.2280098137,-80.8442559631,"The King's Kitchen",Uptown,28202,511,4,NC,35.227954,-80.844159,1,rooftop,141,"W Trade St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
144843,"3433 Axar Rd","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': 'free'}",XfdAKpQ-nbURDWAIxm9A7w,"Bed & Breakfast, Hotels, Event Planning & Services, Hotels & Travel",Charlotte,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,35.235282,-80.91784,"Royal Inn And Suites",,28208,8,1,NC,35.235289,-80.917844,1,rooftop,3433,"Axar Rd",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
144845,"4312F Wilkinson Blvd",,HVMOsaaoXBKEbNx0w3YDJQ,,Charlotte,,1,35.2269029,-80.9106847,"All Things Collectible",,28208,3,2.5,NC,35.226925,-80.910633,1,rooftop,4310,"Wilkinson Blvd",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
144846,"3156 Freedom Dr","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'HairSpecializesIn': ""{'coloring': True, 'africanamerican': True, 'curly': True, 'perms': True, 'kids': True, 'extensions': True, 'asian': True, 'straightperms': True}"", 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True'}",8d8Q3ZhAJwzdfxdj-mFmqQ,"Hair Salons, Hair Stylists, Shopping, Cosmetics & Beauty Supply, Beauty & Spas",Charlotte,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-19:0', 'Sunday': '10:30-15:0'}",1,35.2448261215,-80.89030288159999,"Naty Dominican Hair Stylist",,28208,19,4.5,NC,35.244882,-80.890141,1,rooftop,3152,"Freedom Dr",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
144847,"5501 Josh Birmingham Pkwy","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",3bYHVaEMAS35PAinUdnDdw,"Italian, Pizza, Restaurants, Salad",Charlotte,,1,35.2205594,-80.9438737,Sbarro,,28208,50,2,NC,35.220528,-80.943832,1,rooftop,5501,"Josh Birmingham Py",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
144859,"1714 S Blvd","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",LIvXzdMJrIb6IY5Y3tqicA,"Restaurants, American (New)",Charlotte,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-23:0'}",0,35.212521,-80.85763900000001,"Nan and Byron's","South End",28203,296,3.5,NC,35.212528,-80.857642,1,rooftop,1714,"South Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
144860,"200 W Tremont Ave","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '4'}",12LpnhKvjAh54iXk2d-hfw,"Home & Garden, Shopping, Fashion, Used, Vintage & Consignment, Furniture Stores",Charlotte,"{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}",0,35.210979,-80.86192699999999,"New to You Furniture Consignment","South End",28203,5,4,NC,35.210986,-80.86193,1,rooftop,200,"W Tremont Ave",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
144861,"1614 Camden Rd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'no', 'WheelchairAccessible': 'False'}",_5UAFrD3EDgJO1aZgRxH7w,"Caterers, Event Planning & Services, Southern, Restaurants",Charlotte,"{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}",1,35.2143506,-80.8575412,"Price's Chicken Coop","South End",28203,361,4,NC,35.214384,-80.857561,1,rooftop,1614,"Camden Rd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
144926,"3623 N Sharon Amity Rd","{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}",WyEOZy86iCOtcM7wdFXyfg,"American (Traditional), Restaurants, Fish & Chips, Seafood, Fast Food",Charlotte,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",1,35.2090817273,-80.7577246428,"Captain D's",Eastland,28205,4,2.5,NC,35.209091,-80.757728,1,rooftop,3623,"N Sharon Amity Rd",Charlotte,NC,"Mecklenburg County",28205,US,Mecklenburg
144931,"4201 Park Rd","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True'}",5lDEshkjy0Xmo6FzsfwPHA,"Shopping, Shopping Centers",Charlotte,,1,35.174959,-80.8487112,"Park Road Shopping Center",,28209,28,4,NC,35.174885,-80.848748,1,rooftop,4201,"Park Rd",Charlotte,NC,"Mecklenburg County",28209,US,"NC Geographic Information Coordinating Council"
144950,"6801 Northlake Mall Dr, Ste 122","{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",_qJIpNbmu9l56DVNdaD0rA,"Accessories, Fashion, Shopping, Women's Clothing",Charlotte,,1,35.3521284,-80.8512352,"Forever 21",,28216,8,2,NC,35.351874,-80.85137,1,rooftop,6825,"Northlake Mall Dr",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
144951,"9310 Center Lake Dr","{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}",XhI-jV5JOffZ71_1PjQj5g,"Formal Wear, Fashion, Plus Size Fashion, Shopping, Men's Clothing",Charlotte,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:30-18:0'}",1,35.3500265013,-80.85487023,"Men's Wearhouse",,28216,8,2,NC,35.350046,-80.85486,1,rooftop,9310,"Center Lake Dr",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
144981,"Mobile Food Trailer","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True'}",l4kN4B7fTasuZemJsvbrOQ,"Specialty Food, Seafood, Food, Food Trucks, Restaurants",Charlotte,"{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",1,35.240404,-80.901674,"Tails and Bones",,28208,3,4.5,NC,35.242004,-80.902211,1,nearest_street,2105,"S I - 85 Svc Rd",Charlotte,NC,"Mecklenburg County",28208,US,"TIGER/Line® dataset from the US Census Bureau"
144997,"7701 Pineville Matthws Rd","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'very_loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'no'}",OiutT-PHcZd6y2cEJ_yEVw,"Pizza, Restaurants",Charlotte,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:0'}",1,35.086145,-80.849974,"Chuck E. Cheese's",,28226,18,3,NC,35.086152,-80.849977,1,rooftop,7701,"Pineville-matthews Rd",Charlotte,NC,"Mecklenburg County",28226,US,"NC Geographic Information Coordinating Council"
145000,"1825 E 7th St","{'BusinessAcceptsCreditCards': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",Iflmoe8ysmVuKa7TU8WKAQ,"Bookstores, Jewelry, Books, Mags, Music & Video, Shopping",Charlotte,"{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}",0,35.2141844,-80.8199276,"The Portal, Metaphysical Books & Gifts",Elizabeth,28204,4,3.5,NC,35.214276,-80.819849,1,rooftop,1825,"E 7th St",Charlotte,NC,"Mecklenburg County",28204,US,"NC Geographic Information Coordinating Council"
145032,"8326 Pineville Matthews Rd, Ste 407",,wyo-SW8U2KOxIa7KZ4xE8w,"Public Services & Government, Post Offices",Charlotte,"{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-13:0'}",1,35.0899706,-80.8603493,"United States Post Office",,28226,4,3,NC,35.089981,-80.860352,1,rooftop,8326,"Pineville-matthews Rd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
145072,"116 West Blvd","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'DogsAllowed': 'True', 'GoodForDancing': 'False', 'HappyHour': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",BDzfc4FfBVTcoursf3d9gg,"Lounges, Beer Bar, Bars, Pubs, Nightlife",Charlotte,"{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}",1,35.2129204,-80.8595277,"Pop the Top Craft Beer Shop","South End",28203,28,5,NC,35.212699,-80.859404,1,rooftop,105,"W Bv",Charlotte,NC,"Mecklenburg County",28203,US,Mecklenburg
145143,"1918 Randolph Rd, Ste 175","{'AcceptsInsurance': 'True', 'ByAppointmentOnly': 'False'}",cj0JeG1FSgkMlFe-MK4yOQ,"Health & Medical, Doctors",Charlotte,,1,35.2095292,-80.8248897,"Presbyterian Urgent Care-Randolph",Elizabeth,28207,7,2.5,NC,35.209635,-80.825083,1,rooftop,1918,"Randolph Rd",Charlotte,NC,"Mecklenburg County",28207,US,Mecklenburg
145155,"100 Beatties Ford Rd",,2YrKOindMktn5pOGhTK97w,"Colleges & Universities, Education",Charlotte,,1,35.2434915698,-80.8568395731,"Johnson C Smith University",Biddleville,28216,3,3.5,NC,35.24361,-80.856868,1,rooftop,160,"Beatties Ford Rd",Charlotte,NC,"Mecklenburg County",28216,US,"NC Geographic Information Coordinating Council"
145227,"7800 Rea Rd, Ste A","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True'}",SBPttAVjzEnN3VE6sKiaMg,"Restaurants, Chinese",Charlotte,"{'Monday': '11:30-15:0', 'Tuesday': '11:30-15:0', 'Wednesday': '11:30-15:0', 'Thursday': '11:30-15:0', 'Friday': '11:30-15:0', 'Saturday': '11:30-15:0', 'Sunday': '11:30-15:0'}",0,35.061319,-80.81442300000001,"Jo Jo China Bistro",,28277,35,3.5,NC,35.061264,-80.814546,1,rooftop,7800,"Rea Rd",Charlotte,NC,"Mecklenburg County",28277,US,Mecklenburg
145269,"200 Dalton Ave, Ste A",,YTeh4ZUtUxIh10QmNhwBRw,"Fitness & Instruction, Trainers, Active Life",Charlotte,"{'Monday': '6:30-19:30', 'Tuesday': '6:30-19:30', 'Wednesday': '6:30-19:30', 'Thursday': '6:30-19:30', 'Friday': '6:30-19:30'}",1,35.2398633,-80.82907489999999,"Edge Performance Training","North Charlotte",28206,3,5,NC,35.239923,-80.82942,1,rooftop,200,"Dalton Ave",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
145270,"3418 Vane Ct, Ste C","{'BusinessAcceptsCreditCards': 'True'}",m8tIaIqVTVwZutcZRt5XRQ,"Home Services, Windows Installation",Charlotte,,1,35.264853,-80.82265599999999,"Duke Vinyl Products","North Charlotte",28206,3,2,NC,35.26486,-80.822659,1,rooftop,3418,"Vane Ct",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
145278,"4916 Sirus Ln",,AS6ug7sC0dM2e6d0qhctzA,"Home Services, Roofing, Siding, Gutter Services",Charlotte,,1,35.195897,-80.939947,"Southern Window and Gutter",,28208,3,3.5,NC,35.195904,-80.93995,1,rooftop,4916,"Sirus Ln",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
145349,"8718 Wintersweet Ln","{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}",gGpjciLejMe9PLa1BkKDOw,"Apartments, Home Services, Real Estate",Charlotte,"{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-17:0'}",1,35.0298025,-80.80620450000001,"The Apartments at Blakeney",Ballantyne,28277,7,4,NC,35.029682,-80.806453,1,rooftop,10316,"Salvia St",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
145350,"14815 Ballantyne Village Way, Ste 150","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",c4KXpCou6HBOgfKp2z2_hw,"Cafes, American (New), Breakfast & Brunch, Restaurants, Comfort Food, Southern",Charlotte,"{'Monday': '8:0-16:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-15:0'}",1,35.0534750679,-80.85160945449999,"Terrace  - Ballantyne",Ballantyne,28277,354,3.5,NC,35.05354,-80.851728,1,rooftop,14815,"Ballantyne Village Way",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
145392,"14815 Ballantyne Village Way, Ste 170","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",RcB7STNxoSDjtoK1pXgWBg,"Breakfast & Brunch, Seafood, Restaurants, Indian",Charlotte,"{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:30', 'Saturday': '11:30-14:30', 'Sunday': '11:30-15:0'}",1,35.0535664,-80.851867,"The Blue Taj",Ballantyne,28277,302,4,NC,35.05354,-80.851728,1,rooftop,14815,"Ballantyne Village Way",Charlotte,NC,"Mecklenburg County",28277,US,"NC Geographic Information Coordinating Council"
