recordid,lat,lon,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
f8824323c4d381d13988bfe004adc286cb4deb09,-80.84296324,35.13981886,"north carolina",35.140074,-80.842974,1,rooftop,3901,"Sulkirk Rd",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
9b183f12afaeada779273fab830df9a7c293e24e,-79.98966303,35.95269707,"north carolina",35.952599,-79.98948,1,rooftop,1301,"Pershing St","High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
db3dcb3633f1b1235dac2df71fd8305de861e494,-77.13866616,36.01554418,"north carolina",36.016034,-77.138731,1,rooftop,1241,"Indian Woods Rd",Windsor,NC,"Bertie County",27983,US,"NC Geographic Information Coordinating Council"
96c02ee02d87e01f4137650e42691e987f9e7d6d,-77.84970238,35.96307715,"north carolina",35.963329,-77.84982,1,rooftop,3601,"Sunset Ave","Rocky Mount",NC,"Nash County",27804,US,Nash
a9505b6740074a16f1365354ef8933c2ab08c21b,-80.84302824,35.20065688,"north carolina",35.200295,-80.843128,1,rooftop,1500,"East Blvd",Charlotte,NC,"Mecklenburg County",28203,US,"NC Geographic Information Coordinating Council"
fcb0cb93a317efeef27747c11cf76fd3e553d366,-80.69578323,35.73063199,"north carolina",35.730297,-80.695943,1,rooftop,11821,"Statesville Blvd",Cleveland,NC,"Rowan County",27013,US,"NC Geographic Information Coordinating Council"
992b63b686100c60a64de6005e03ca921142a6c6,-77.91017238,35.72504709,"north carolina",35.725081,-77.909946,1,rooftop,"610 610","Hines St W",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
68b2cdd730ecf9b4cb45019d43e0f1fa2dbeca65,-75.97264176,35.10717702,"north carolina",35.107017,-75.972545,1,rooftop,1110,"Irvin Garrish Hwy",Ocracoke,NC,"Hyde County",27960,US,"NC Geographic Information Coordinating Council"
04f97dd818d078906ba84e7933f40743f0b54c9e,-77.82265237,35.95598915,"north carolina",35.955541,-77.822881,1,rooftop,1993,"Sunset Ave","Rocky Mount",NC,"Nash County",27804,US,Nash
68fb034e32a3581ba1f79b6a2460de1208e18210,-79.94786302,36.01277108,"north carolina",36.013427,-79.948542,0.98,nearest_street,7043,"State Rd 1545","High Point",NC,"Guilford County",27265,US,"TIGER/Line® dataset from the US Census Bureau"
0879f83eaf64224a1dd02a136a1f04155c6c459b,-77.65189234,36.46802726,"north carolina",36.467908,-77.652236,1,rooftop,302,"Jackson St","Roanoke Rapids",NC,"Halifax County",27870,US,"NC Geographic Information Coordinating Council"
00702ae2f9738d8707a722dd433ffadfa3eefd76,-78.54672261,36.29412019,"north carolina",36.294293,-78.546562,1,rooftop,5131,"Antioch Rd",Oxford,NC,"Granville County",27565,US,Granville
5d22305258a69913ef885c956bef60eb77267cad,-78.6141386,35.77767508,"north carolina",35.77758,-78.614401,1,rooftop,1708,"Poole Rd",Raleigh,NC,"Wake County",27610,US,Wake
1476fc63ad2418dec3846a844e7af6a907c15f2c,-79.00330266,34.63400682,"north carolina",34.633841,-79.003675,1,rooftop,402,"24th St",Lumberton,NC,"Robeson County",28358,US,Robeson
5405830580cee97ea6a2e3966d0ffe6100244a00,-80.33910314,36.08119708,"north carolina",36.081321,-80.33926,1,rooftop,4791,"Country Club Rd","Winston Salem",NC,"Forsyth County",27104,US,"NC Geographic Information Coordinating Council"
e1166508e73ce0b246b2bc3eb759af21988b4b99,-80.83640324,35.23884688,"north carolina",35.238855,-80.836038,1,rooftop,1100,"N Graham St",Charlotte,NC,"Mecklenburg County",28206,US,"NC Geographic Information Coordinating Council"
5456b8633b622d340dafcb08820686f7745c6963,-80.82130324,35.23326688,"north carolina",35.23347,-80.821236,1,rooftop,629,"E 18th St",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
cd903d8b04e5ae7057f671b65bb3433347b28b50,-78.97180268,35.17018694,"north carolina",35.170184,-78.971342,1,rooftop,116,"N 4th St","Spring Lake",NC,"Cumberland County",28390,US,"NC Geographic Information Coordinating Council"
31525a5b028e35e7b431fdf879c89faa69d1a127,-77.91990231,34.24348677,"north carolina",34.243539,-77.920147,1,rooftop,401,"N 23rd St",Wilmington,NC,"New Hanover County",28405,US,"New Hanover"
aaf56ca0111c911a21f392f8f3e9826de2d79cd7,-79.09010272,35.27281695,"north carolina",35.273028,-79.090424,1,rooftop,110,"Gilchrist Rd",Cameron,NC,"Harnett County",28326,US,"NC Geographic Information Coordinating Council"
e57543026f577a15ebe3926a895f6ba7bc1f9909,-77.38910218,34.7746069,"north carolina",34.774086,-77.389465,1,rooftop,463,"Western Blvd",Jacksonville,NC,"Onslow County",28546,US,"NC Geographic Information Coordinating Council"
fff41e4fb6e7e6c38f9fd10e008d0bb7b4992f53,-77.78101228,34.30758179,"north carolina",34.308441,-77.781238,0.98,nearest_street,9121,"Us Hwy 17 Bus",Wilmington,NC,"New Hanover County",28411,US,"TIGER/Line® dataset from the US Census Bureau"
1e9bd74a6c59b66200c83f110b4a60e73c390e92,-77.61660227,35.269087,"north carolina",35.268337,-77.616657,0.99,rooftop,2502,"W Vernon Ave",Kinston,NC,"Lenoir County",28504,US,"NC Geographic Information Coordinating Council"
5b7379fcbe7d4ba8118efc2b2073ae232cdc055a,-80.79890325,35.53105695,"north carolina",35.531062,-80.799378,1,rooftop,1410,"Shearers Rd",Mooresville,NC,"Iredell County",28115,US,Iredell
c99380af44d94becee793cca4a7489e2239923be,-79.21750277,35.43906699,"north carolina",35.439082,-79.217492,1,nearest_street,,"Us 501",Sanford,NC,"Lee County",27332,US,"TIGER/Line® dataset from the US Census Bureau"
1424e67a11d5803093c3b0bc701c0a256ca88708,-80.25650311,36.09628709,"north carolina",36.096318,-80.256586,1,rooftop,908,"Burke St","Winston Salem",NC,"Forsyth County",27101,US,"NC Geographic Information Coordinating Council"
ddfe962c3f96a00a7ee1f6763640e9938b4189ed,-77.79070227,34.21498677,"north carolina",34.215243,-77.790726,1,rooftop,1101,"N Lumina Ave","Wrightsville Beach",NC,"New Hanover County",28480,US,"New Hanover"
c33f076518c19b4ff78fc7f83b3eb0bd860b43a8,-78.72410263,35.73338707,"north carolina",35.733527,-78.723816,1,rooftop,5724,"Yates Mill Pond Rd",Raleigh,NC,"Wake County",27606,US,Cary
2da53e105d8eb443fda0331d84ad96cfc4f266f4,-77.8876023,34.24282677,"north carolina",34.242642,-77.887517,1,rooftop,4614,"Market St",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
9734e57eaf91617c20c9067cd1223251957d0b86,-77.90870231,34.19807676,"north carolina",34.198507,-77.908175,1,rooftop,3501,"Converse Rd",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
b089630c050e28b328c70a4097e649bb0d8f82f4,-82.44350374,35.6134569,"north carolina",35.613733,-82.443251,1,rooftop,104,"Northwest Ln",Swannanoa,NC,"Buncombe County",28778,US,Buncombe
8df610f1c6c44976326c959a027956fa2ab939f6,-78.98510275,36.3961872,"north carolina",36.395931,-78.98469,1,rooftop,200,"Madison Blvd N",Roxboro,NC,"Person County",27573,US,"NC Geographic Information Coordinating Council"
ee5b6b72f058036bfb74f5089e0b1a08c13a9e35,-78.03800238,34.8665969,"north carolina",34.866106,-78.036348,0.99,rooftop,3187,"S Us 117 Hwy",Magnolia,NC,"Duplin County",28453,US,Duplin
f1c25ae95b4df75903117c1dbfc476a9b0e1d042,-77.38770222,35.61292709,"north carolina",35.612785,-77.387578,1,rooftop,1209,"W 5th St",Greenville,NC,"Pitt County",27834,US,Pitt
33ee4c82f2d1fd070a886163b22a6d544391f4bc,-78.75390264,35.71324706,"north carolina",35.713672,-78.754029,1,rooftop,2432,"High Ridge Dr",Raleigh,NC,"Wake County",27606,US,Wake
9e789d04ece6167d85d3eb8ace919862a446357a,-78.02920233,33.9434467,"north carolina",33.943748,-78.029023,1,rooftop,1674,"N. Howe St",Southport,NC,"Brunswick County",28461,US,Brunswick
fec30f1aa6c329de24fe186542a4b6a73eeb0626,-78.9057027,35.97962711,"north carolina",35.979843,-78.905755,1,rooftop,1410,"S Roxboro St",Durham,NC,"Durham County",27707,US,Durham
b042e1711e65d3e16670c9bc20703b02a335eedc,-78.64170261,35.78050708,"north carolina",35.780921,-78.64135,1,rooftop,50,"N McDowell St",Raleigh,NC,"Wake County",27603,US,Wake
e208fa948cf1ac073d61ba7a96c02559a9d6e5d8,-77.64580234,36.43275725,"north carolina",36.43202,-77.645632,0.99,rooftop,250,"Smith Church Rd","Roanoke Rapids",NC,"Halifax County",27870,US,"NC Geographic Information Coordinating Council"
5e59451ba3e63fab1376d7f6bdccd76dbac000f3,-77.81247237,35.93133514,"north carolina",35.931272,-77.812156,1,rooftop,963,"W Raleigh Blvd","Rocky Mount",NC,"Nash County",27803,US,"NC Geographic Information Coordinating Council"
325f1cbaf8dac8b83f0629ba04ca5f9007ede187,-80.90489326,35.21069288,"north carolina",35.210731,-80.904477,1,rooftop,2547,"West Blvd",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
7636438ecd38dd61af1c8368c51c2c485006df22,-79.67138294,36.0657111,"north carolina",36.065936,-79.67136,1,rooftop,1701,"Mt Hope Church Rd","Mc Leansville",NC,"Guilford County",27301,US,"NC Geographic Information Coordinating Council"
beb4dc4ccea912ba7571e3d50190249745646561,-82.15805366,35.76323995,"north carolina",35.763217,-82.158017,0.99,nearest_street,2034,"State Hwy 80",Marion,NC,"McDowell County",28752,US,"TIGER/Line® dataset from the US Census Bureau"
e77f8bc5ef87eb76ffb9f08c259188569ab78132,-78.6234826,35.76956508,"north carolina",35.769543,-78.623207,1,rooftop,713,"Quarry St",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
b68cbf4e0c37eda1cc37287e9a0a6b6198ece1c5,-77.80487236,35.92700914,"north carolina",35.927096,-77.805135,1,rooftop,1352,"S Franklin St","Rocky Mount",NC,"Nash County",27803,US,Nash
05a841ed078fba86295aa49db2b7fe83f7a70c21,-80.12865703,35.23012091,"north carolina",35.230282,-80.128751,1,rooftop,125,"Aikman Ave",Norwood,NC,"Stanly County",28128,US,Stanly
32d6e02213ab56cd1f694e94b34af64e6efb0ebf,-78.6145426,35.76986708,"north carolina",35.770096,-78.614854,1,rooftop,1529,"Martin Luther King Jr Blvd",Raleigh,NC,"Wake County",27610,US,Wake
1c573622c86316c3a1b47a4aadc14590f8043195,-82.54072977,35.6005549,"north carolina",35.600958,-82.540813,1,rooftop,3,"Cameron St",Asheville,NC,"Buncombe County",28801,US,Buncombe
8acb101f34cab1b91f920fcabe7499dc6744750c,-79.34054883,36.02496311,"north carolina",36.025284,-79.34064,1,rooftop,2822,"Nc 54 Hwy","Haw River",NC,"Alamance County",27258,US,Alamance
112f228873cdca126c3bffafb8c87923e4b129b1,-76.74961204,35.85925716,"north carolina",35.859526,-76.749587,1,rooftop,530,"Monroe St",Plymouth,NC,"Washington County",27962,US,"NC Geographic Information Coordinating Council"
9a8f6bdb5aa4bf4292e343a835f9df00cd7ddf5d,-79.51948789,36.10288212,"north carolina",36.102346,-79.519807,1,rooftop,807,"W Haggard Ave","Elon College",NC,"Alamance County",27244,US,"NC Geographic Information Coordinating Council"
a03a15f9641b9a5bf0fd8bdde0d4140d3f6405ca,-81.2887834,35.70181197,"north carolina",35.701573,-81.289365,1,rooftop,2455,"Hwy 70 SE",Hickory,NC,"Catawba County",28602,US,Catawba
8f4ff995ca23b08e4393133f824d974df4852110,-76.84469203,35.140151,"north carolina",35.139909,-76.844752,1,rooftop,10684,"55 Hwy",Grantsboro,NC,"Pamlico County",28529,US,"NC Geographic Information Coordinating Council"
af388c618cb96ea8c7070207a13f5adb9f5286d9,-80.61188319,35.50333695,"north carolina",35.503207,-80.61206,1,rooftop,514,"Jackson Park Rd",Kannapolis,NC,"Cabarrus County",28083,US,"NC Geographic Information Coordinating Council"
c0bbee7c8b99c09e942e0382d251d40c9fa81e32,-75.50409163,35.34454309,"north carolina",35.34442,-75.503576,1,rooftop,41174,"Ocean View Dr",Avon,NC,"Dare County",27915,US,Dare
1089f4cc9f04c497423f458fc017e764ce73d6a4,-81.32320741,35.72669897,"north carolina",35.726783,-81.323478,1,rooftop,320,"Lenoir Rhyne Blvd SE",Hickory,NC,"Catawba County",28602,US,"NC Geographic Information Coordinating Council"
f235b5e6d3b21807dcdc96739e7a8733d5071a9f,-80.54387314,34.98144484,"north carolina",34.981289,-80.544067,1,rooftop,332,"E Windsor St",Monroe,NC,"Union County",28112,US,"NC Geographic Information Coordinating Council"
f608f3da0f6eed83188a77211168e11b34521dfc,-78.57522259,35.8556551,"north carolina",35.8549,-78.576188,0.99,rooftop,5001,"Cape Breton Dr",Raleigh,NC,"Wake County",27616,US,Wake
cb6378d8816ceb0092e8fc8cce379714e8f90842,-77.36946221,35.60680309,"north carolina",35.606055,-77.369663,0.99,rooftop,502,"E 9th St",Greenville,NC,"Pitt County",27858,US,Pitt
1ae3ac363ff7de61852c7aa3ca608c0cc2790f21,-80.00289303,35.94150107,"north carolina",35.941363,-80.002974,1,rooftop,301,"W Kearns Ave","High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
f23eab9561c929b78695fc07edc536b81bf4a57e,-76.93357205,34.90577695,"north carolina",34.905829,-76.933276,1,rooftop,400,"70 Hwy W",Havelock,NC,"Craven County",28532,US,"NC Geographic Information Coordinating Council"
8e2dc0bbc4735ebaaf876b3175c8b06d28b92710,-79.82143296,35.65803701,"north carolina",35.657921,-79.821841,1,rooftop,3360,"220 Business S",Asheboro,NC,"Randolph County",27205,US,"NC Geographic Information Coordinating Council"
bd919423b9e6348307e62649301427e42052f3e4,-78.94814272,36.01285712,"north carolina",36.012634,-78.947905,1,rooftop,311,"S Lasalle St",Durham,NC,"Durham County",27705,US,"NC Geographic Information Coordinating Council"
226c1e10ba27862dbd6e54cbf7870ac57b452e6b,-79.78515298,36.14634312,"north carolina",36.146208,-79.784844,1,rooftop,2,"Crossland Ct",Greensboro,NC,"Guilford County",27455,US,"NC Geographic Information Coordinating Council"
b6a7550935becc8a535bf4e1de69a8986418c81e,-78.95238266,35.0102989,"north carolina",35.010634,-78.951914,1,rooftop,4244,"Cumberland Rd",Fayetteville,NC,"Cumberland County",28306,US,"NC Geographic Information Coordinating Council"
931492b38ea0ce8bd1531e9d9e44d1b8079ad2b8,-81.66969354,36.20553906,"north carolina",36.205337,-81.669449,1,rooftop,1016,"Blowing Rock Rd",Boone,NC,"Watauga County",28607,US,"NC Geographic Information Coordinating Council"
861068c49d565119fde1a32a8407cb278dac6278,-78.6092426,35.81217709,"north carolina",35.811366,-78.608673,0.99,rooftop,2004,"Yonkers Rd",Raleigh,NC,"Wake County",27604,US,Wake
526076c61278e66617bf599c2ae03ea55bc8b8f8,-77.92817239,35.7348021,"north carolina",35.734829,-77.92877,1,rooftop,"103 103","Ripley Rd NW",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
a58836d76face4466ef29d9bdd1ff17a0af88044,-78.67304262,35.79314408,"north carolina",35.792994,-78.673328,1,rooftop,2801,"Kilgore Ave",Raleigh,NC,"Wake County",27607,US,Wake
ab5037fa43273d38a64ef0e90ac96bfe78876a00,-80.84734325,35.3049919,"north carolina",35.305222,-80.847432,1,rooftop,6136,"Kestrel Ct",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
f1b7b196dd8756c1bad26f3952741cbfed3a1d0f,-79.05877275,36.08032713,"north carolina",36.07996,-79.058124,1,rooftop,524,"Lawrence Rd",Hillsborough,NC,"Orange County",27278,US,"Town of Chapel Hill"
5476a907750d884ec94655c025f5209a443c3187,-77.8997923,34.05103673,"north carolina",34.0512,-77.89907,1,rooftop,517,"Lewis Dr","Carolina Beach",NC,"New Hanover County",28428,US,"City of Carolina Beach"
abf87c15ca44273c63e6abb5d4d90ce1e4ef2a4c,-77.46155725,35.81982713,"north carolina",35.819894,-77.461942,1,rooftop,202,"W Thigpen Rd",Tarboro,NC,"Edgecombe County",27886,US,Edgecombe
ec4a5da1b04f8a680bacd00cdeb97aae43b44dd4,-77.11850218,36.43726727,"north carolina",36.437428,-77.118372,1,rooftop,131,"Storey Rd",Murfreesboro,NC,"Hertford County",27855,US,Hertford
8f6d93c3f2b362ee3f769df02f8d95e8e22e50b9,-78.91862766,35.06209492,"north carolina",35.062285,-78.918723,1,rooftop,2310,"Morganton Rd",Fayetteville,NC,"Cumberland County",28303,US,Cumberland
1922763df969920d85352f1ffab907ef47dfe298,-80.85388325,35.26824489,"north carolina",35.268343,-80.854393,1,nearest_street,1781,"N I - 85 Svc Rd",Charlotte,NC,"Mecklenburg County",28216,US,"TIGER/Line® dataset from the US Census Bureau"
ed91c285ac7949e2ba7bfaa2620f2a9ec5590935,-77.06233212,35.56359009,"north carolina",35.563632,-77.062709,1,rooftop,1510,"Carolina Ave",Washington,NC,"Beaufort County",27889,US,"NC Geographic Information Coordinating Council"
01205ffb3f913cb9916db9833f90239e3d07e694,-80.89075329,35.799367,"north carolina",35.799554,-80.890975,1,rooftop,809,"Radio Rd",Statesville,NC,"Iredell County",28677,US,Iredell
eae40dfc93f7f959c999fc6d72a98d139801b282,-77.03110208,35.08162198,"north carolina",35.081262,-77.031551,1,rooftop,1001,"70 Hwy E","New Bern",NC,"Craven County",28560,US,"NC Geographic Information Coordinating Council"
f7491d796a5a5b3d3f89418af397aa0dc0226428,-77.90235231,34.23612177,"north carolina",34.236132,-77.902526,1,rooftop,230,"Darlington Ave",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
825d45b5778c5f824ba04822477e3db546459dec,-77.68770835,36.40958725,"north carolina",36.409845,-77.687522,1,rooftop,15,"Fox Run Ct","Roanoke Rapids",NC,"Halifax County",27870,US,Halifax
2d67a7bdad7bca3f89e9f32db67c401a038fc8d9,-81.67533352,35.73530096,"north carolina",35.735426,-81.674511,1,rooftop,325,"Eastview St",Morganton,NC,"Burke County",28655,US,"NC Geographic Information Coordinating Council"
80174c23d3863fb3e25b8f88720c8957f020e07e,-79.07298275,35.99039011,"north carolina",35.990919,-79.073213,1,rooftop,6121,"Nc 86 S","Chapel Hill",NC,"Orange County",27514,US,"Town of Chapel Hill"
6a357ec7a66bb77aca1f51154d46a1d7f4b11cba,-78.6726626,35.33530698,"north carolina",35.335088,-78.672413,1,rooftop,202,"E Jackson Blvd",Erwin,NC,"Harnett County",28339,US,"NC Geographic Information Coordinating Council"
946f0804c163f2ee896a389fe126eb06956831f7,-77.78271736,35.93543214,"north carolina",35.93517,-77.783037,1,rooftop,210,"Pineview St","Rocky Mount",NC,"Edgecombe County",27801,US,"NC Geographic Information Coordinating Council"
a39f5a82f551648714a523cb05b8129c245ab847,-77.30192819,35.52215907,"north carolina",35.522398,-77.301713,1,rooftop,2503,"Mills Rd",Greenville,NC,"Pitt County",27858,US,"NC Geographic Information Coordinating Council"
cd302ca9ac95383a32d1b7250cc37acf738604f7,-80.83791324,35.22295288,"north carolina",35.223045,-80.838013,1,rooftop,106,"E Trade St",Charlotte,NC,"Mecklenburg County",28202,US,Mecklenburg
8724110f4fe63947e61cc9751aa958e4efb8b090,-77.09635211,35.11338699,"north carolina",35.112572,-77.097276,0.99,rooftop,1610,"S Glenburnie Rd","New Bern",NC,"Craven County",28562,US,"NC Geographic Information Coordinating Council"
f387cd181a91cf1f03a93aab33b02b04ccb2b51b,-77.94318632,34.23586677,"north carolina",34.235937,-77.943353,1,rooftop,1,"N 5th Ave",Wilmington,NC,"New Hanover County",28401,US,"New Hanover"
791b4d27a5535662503b985cf523a7030028c41a,-79.80635298,36.0588971,"north carolina",36.058743,-79.806211,1,rooftop,815,"Richardson St",Greensboro,NC,"Guilford County",27403,US,"NC Geographic Information Coordinating Council"
cbf4a21985f06a6927ca7c3eae94f6bf972778bc,-77.04954209,35.10796699,"north carolina",35.108028,-77.049824,1,rooftop,1001,"Broad St","New Bern",NC,"Craven County",28560,US,"NC Geographic Information Coordinating Council"
ee06cef08648072ce9f58f12aa6c2f747fc61e2c,-79.82949301,36.50499719,"north carolina",36.504769,-79.829615,1,rooftop,2834,"Price Rd",Eden,NC,"Rockingham County",27288,US,"NC Geographic Information Coordinating Council"
852813021ffb256c1a42804778f694684877430a,-77.80379236,35.94673114,"north carolina",35.946545,-77.803721,1,rooftop,707,"W Thomas St","Rocky Mount",NC,"Nash County",27803,US,"NC Geographic Information Coordinating Council"
ff8f9d4b31a2b9571474b8b54a402df938b34c84,-78.49135247,33.89445067,"north carolina",33.894376,-78.491045,1,rooftop,804,"Live Oak Dr","Sunset Beach",NC,"Brunswick County",28468,US,"NC Geographic Information Coordinating Council"
daba74975f401e1abbc4770fb93f88bfd5ae62bd,-77.57105226,35.260137,"north carolina",35.259936,-77.571081,1,rooftop,707,"E Caswell St",Kinston,NC,"Lenoir County",28501,US,Lenoir
b45badd0a97ae60060a0ebfa60ea8813d5c66f11,-81.30907339,35.42642691,"north carolina",35.426427,-81.309073,1,nearest_place,,,Crouse,NC,"Lincoln County",28033,US,"TIGER/Line® dataset from the US Census Bureau"
11598aeb53ce17ad56e6e75e647374074e78c0a7,-81.34233339,35.23765487,"north carolina",35.237169,-81.341759,1,rooftop,104,"E Gold St","Kings Mountain",NC,"Cleveland County",28086,US,Cleveland
cd9ea4e7f63b2d4b9bfea2b9276ffe201cc914f0,-81.26084339,35.64704696,"north carolina",35.646727,-81.260724,1,rooftop,1513,"Nottingham Dr",Newton,NC,"Catawba County",28658,US,"NC Geographic Information Coordinating Council"
8bb0e4e6f3136c98ad51b0b5892d3cfe1cee554c,-81.33980342,35.71888297,"north carolina",35.718767,-81.339865,1,rooftop,1004,"1st St SW",Hickory,NC,"Catawba County",28602,US,"NC Geographic Information Coordinating Council"
2871898498f5a22cdb793855f97861a733472f92,-81.20801335,35.26388688,"north carolina",35.264,-81.208196,1,rooftop,1508,"Beechwood Dr",Gastonia,NC,"Gaston County",28052,US,Gaston
66d832854ef5ce78a37a034de18a885076cd25c6,-77.37926217,34.7443669,"north carolina",34.74448,-77.379779,1,rooftop,95,"Western Blvd",Jacksonville,NC,"Onslow County",28546,US,"NC Geographic Information Coordinating Council"
58980efac847880fd29bb0cc9512106e3a32c659,-78.87574268,35.76093707,"north carolina",35.760569,-78.876615,0.99,rooftop,1799,"W Williams St",Apex,NC,"Wake County",27523,US,Wake
eed81cac92ba47ddb80d4c36e800cda8b65950ef,-80.79881324,35.53068095,"north carolina",35.530528,-80.799095,1,rooftop,104,"Ashley Woods Dr",Mooresville,NC,"Iredell County",28115,US,Alexander
d6bb458f22660142f977d79447a047c6f0502462,-79.84695299,36.13694711,"north carolina",36.137188,-79.846662,1,rooftop,17,"Liberty Square Cir",Greensboro,NC,"Guilford County",27455,US,"NC Geographic Information Coordinating Council"
80ebe14563bde8bf51ba206be8692dcb552b7973,-75.57551768,35.8687202,"north carolina",35.868409,-75.576212,1,rooftop,9610,"S Inlet Rd","Nags Head",NC,"Dare County",27959,US,"NC Geographic Information Coordinating Council"
c43b04e464c837d34a2c6a99e9dd0221d764ad58,-77.03112206,34.66574389,"north carolina",34.665815,-77.031459,1,rooftop,7802,"Emerald Dr","Emerald Isle",NC,"Carteret County",28594,US,"NC Geographic Information Coordinating Council"
43c2eb8f84a606176820535b48ddd967ee287cd1,-81.30163341,35.74290397,"north carolina",35.742542,-81.301652,1,rooftop,1856,"12th Ave NE",Hickory,NC,"Catawba County",28601,US,Alexander
f8771470a82153b6f5a48091615e504096cba923,-80.61674819,35.48683495,"north carolina",35.486759,-80.616518,1,rooftop,610,"Laundry St",Kannapolis,NC,"Cabarrus County",28083,US,"NC Geographic Information Coordinating Council"
cb0b1c12e1f7c442e6c5b865d841b59b7c67634e,-78.93680268,35.34532698,"north carolina",35.345862,-78.93809,0.99,rooftop,100,"Spring Hill Church Rd",Lillington,NC,"Harnett County",27546,US,Harnett
3b59f3d401bf06cb3264c93ae9d72eee328ac1f8,-77.91561239,35.73124709,"north carolina",35.731014,-77.9159,1,rooftop,421,"Nash St W",Wilson,NC,"Wilson County",27893,US,Wilson
11adba6f2dd316b0a242139f20c062f1fe53eb9e,-79.98900303,35.97358707,"north carolina",35.973728,-79.989283,1,rooftop,1029,"Montlieu Ave","High Point",NC,"Guilford County",27262,US,"NC Geographic Information Coordinating Council"
5679cd57901dcc6707368b89094b399a066d8dbb,-78.67614262,35.77998708,"north carolina",35.78071,-78.676448,0.99,rooftop,2709,"Western Blvd",Raleigh,NC,"Wake County",27606,US,Wake
5ca7e06d300382aeac69d4cf298f071a2406e978,-80.15956308,35.98070707,"north carolina",35.980808,-80.158971,1,rooftop,3400,"Friendship Ledford Rd",Winston-Salem,NC,"Davidson County",27107,US,"NC Geographic Information Coordinating Council"
2e8a66b858a496fa8a4bf8d79e9933763400b689,-80.73952824,35.80300101,"north carolina",35.802662,-80.740565,0.99,rooftop,603,"Barry Oak Rd",Statesville,NC,"Iredell County",28625,US,Alexander
62cf8d93d3492ed289bd0b76e4713f02ad4cd3c8,-79.72780896,36.15130912,"north carolina",36.150867,-79.727819,1,rooftop,4300,"Hicone Rd",Greensboro,NC,"Guilford County",27405,US,"NC Geographic Information Coordinating Council"
5a2768580087c18d72a608d234b350626c44aeea,-80.78615922,35.21612088,"north carolina",35.216347,-80.785836,1,rooftop,3501,"Central Ave",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
6b51ddaad2508512296ea7a8a46dae8f9465f10a,-79.97492302,35.97343407,"north carolina",35.973687,-79.974847,1,rooftop,206,311,"High Point",NC,"Guilford County",27260,US,"NC Geographic Information Coordinating Council"
31432a0f6b483362da0d67d2641a248738525f00,-78.8878127,35.99920712,"north carolina",35.999102,-78.887657,1,rooftop,702,"Gray Ave",Durham,NC,"Durham County",27701,US,"NC Geographic Information Coordinating Council"
f6c4b2841c2094bc1f69864c29f381547b9130f2,-77.95423238,35.37243202,"north carolina",35.372428,-77.953756,1,rooftop,2601,"E Ash St",Goldsboro,NC,"Wayne County",27534,US,"NC Geographic Information Coordinating Council"
411362df6d70c773e601f6c96e36d5851c6ae3c9,-77.99432239,35.39924202,"north carolina",35.399423,-77.994421,1,rooftop,301,"A St",Goldsboro,NC,"Wayne County",27530,US,Wayne
3a1023948879c4b513083d9cef8938d8c874bed7,-80.62187319,35.50918895,"north carolina",35.509096,-80.621705,1,rooftop,810,"Church Ave",Kannapolis,NC,"Rowan County",28081,US,Cabarrus
cb5ffb63578e0e1b8418b9e9d1f7f5eec90211cd,-81.3875334,35.20892986,"north carolina",35.208932,-81.387528,1,nearest_street,106,"Isley St","Kings Mountain",NC,"Cleveland County",28086,US,"TIGER/Line® dataset from the US Census Bureau"
a25a6fba27b43328d3411ba8466ae0e28300ed05,-78.95782771,35.9219071,"north carolina",35.92173,-78.957278,1,rooftop,4717,"Hope Valley Rd",Durham,NC,"Durham County",27707,US,"NC Geographic Information Coordinating Council"
6c8c0adfd1b51f4afad74676b063204c75b46284,-78.63449261,35.82076709,"north carolina",35.820789,-78.634013,1,rooftop,2928,"Anderson Dr",Raleigh,NC,"Wake County",27608,US,Wake
541304f09e44e0c64a406ed973c2cf77d0e4067d,-80.84333325,35.3297669,"north carolina",35.330013,-80.843984,1,rooftop,7929,"Statesville Rd",Charlotte,NC,"Mecklenburg County",28269,US,Mecklenburg
f972162bfc97cd770b367de8c09507b04965167c,-77.8853823,34.21704676,"north carolina",34.217279,-77.88508,1,rooftop,925,"S College Rd",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
