recordid,latitude,longitude,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
b5be983104ecc9d29c89edf479c85788122f4411,-77.56340227,35.61036708,"north carolina",35.610249,-77.564185,1,rooftop,6661,"Stantonsburg Rd",Farmville,NC,"Pitt County",27828,US,Pitt
f39bb8dafab2994ed06590e0ce175e7a9c976358,-80.85360325,35.41027692,"north carolina",35.410359,-80.853528,1,rooftop,512,"Gilead Rd",Huntersville,NC,"Mecklenburg County",28078,US,Mecklenburg
c854fa62e395f31be8e34fea197852b23aa433e6,-78.47390255,35.63778706,"north carolina",35.637704,-78.474571,1,rooftop,5389,"Barber Mill Rd",Clayton,NC,"Johnston County",27520,US,Johnston
b61bb3e39100c145276f8f621a4216406e4ad05d,-78.5899026,35.8632471,"north carolina",35.863675,-78.589657,1,rooftop,5901,"Departure Dr",Raleigh,NC,"Wake County",27616,US,Wake
22bdf5b229421f513b68781fa01a2ce1cc836b41,-78.88320265,35.08604692,"north carolina",35.086078,-78.883352,1,rooftop,2047,"Rosehill Rd",Fayetteville,NC,"Cumberland County",28301,US,"NC Geographic Information Coordinating Council"
86f0b41a56b61881202fce12ca0179c9829c1b14,-79.01020266,34.64336682,"north carolina",34.643698,-79.010038,1,rooftop,2690,"Roberts(mcdonald Side Lt .09ac Ave",Lumberton,NC,"Robeson County",28358,US,Robeson
5cd262da819bb66c500556c4173ab74c25d9fcc3,-81.19330335,35.26031688,"north carolina",35.26053,-81.193404,1,rooftop,700,"W 2nd Ave",Gastonia,NC,"Gaston County",28052,US,"NC Geographic Information Coordinating Council"
bf9a102d5f60a3bfd89a262bc6bfa52425372d77,-78.64510261,35.77847708,"north carolina",35.77833,-78.645317,1,rooftop,401,"W Hargett St",Raleigh,NC,"Wake County",27603,US,"NC Geographic Information Coordinating Council"
2baad984593a96431479f8833ad61e7436a10553,-81.67390354,36.20850706,"north carolina",36.208606,-81.674191,1,rooftop,208,"Faculty St",Boone,NC,"Watauga County",28607,US,"NC Geographic Information Coordinating Council"
cc124635a0bcd4d2df743259f2cbb3f350d1b4d1,-77.8718023,34.23610677,"north carolina",34.236585,-77.872032,1,rooftop,325,"S College Rd",Wilmington,NC,"New Hanover County",28403,US,"New Hanover"
552779b27ee5bc545309f5d79c6f9596fe20f003,-79.65330295,36.34052716,"north carolina",36.340568,-79.653051,1,rooftop,1601,"Barnes St",Reidsville,NC,"Rockingham County",27320,US,"NC Geographic Information Coordinating Council"
bc6a987271b25a588b519e9150a440826fee120b,-80.42041314,35.696507,"north carolina",35.696207,-80.420354,1,rooftop,611,"N Salisbury Ave",Spencer,NC,"Rowan County",28159,US,Rowan
2ad3975565b5da31f341ef191b0a31ce8a77b37d,-80.83473324,35.22685688,"north carolina",35.226598,-80.834653,1,rooftop,500,"E 8th St",Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
66c4e87ea8b0bbdc14fa13eb88fb3e174e5cbfd0,-80.6914932,35.21146688,"north carolina",35.21142,-80.690973,1,rooftop,9014,"Albemarle Rd",Charlotte,NC,"Mecklenburg County",28227,US,Mecklenburg
c53db0839bd6953c258623147473578a73b5d714,-77.3162922,35.57980708,"north carolina",35.580027,-77.316387,1,rooftop,4203,"F Elkin Ridge Dr",Greenville,NC,"Pitt County",27858,US,Pitt
16714f9716d5137e34855a43b9540b84b3d73504,-81.34434839,35.23964187,"north carolina",35.239452,-81.344286,1,rooftop,150,"W Mountain St","Kings Mountain",NC,"Cleveland County",28086,US,Cleveland
43333c3ad655a9b0b022582b05f67ad8050ce648,-78.03180234,33.98000671,"north carolina",33.97921,-78.031742,0.98,nearest_street,7789,"State Hwy 133",Southport,NC,"Brunswick County",28461,US,"TIGER/Line® dataset from the US Census Bureau"
f6d97586a0a4be90313f885ebc6e1a04372165f8,-79.40037785,36.05899411,"north carolina",36.058638,-79.399749,1,rooftop,720,"S Main St",Graham,NC,"Alamance County",27253,US,"NC Geographic Information Coordinating Council"
7f573d8a1882b85add685c702ae8937294b80ea5,-77.68140225,34.38936681,"north carolina",34.389175,-77.681531,1,rooftop,104,"Country Club Dr",Hampstead,NC,"Pender County",28443,US,"NC Geographic Information Coordinating Council"
b9c4391fff69e4b4c42cd1897f1b5e8e35fa11d0,-77.40098218,34.7624769,"north carolina",34.762992,-77.400395,1,rooftop,233-D,"Bell Fork Rd",Jacksonville,NC,"Onslow County",28546,US,"NC Geographic Information Coordinating Council"
6efbeb16209802de85bc4791af62bca69b8dea74,-79.41872686,36.11172712,"north carolina",36.111531,-79.418592,1,rooftop,1235,"Melrose Dr",Burlington,NC,"Alamance County",27217,US,"NC Geographic Information Coordinating Council"
99458868d104d9239f6254f5cdd0c15f002ac8f9,-78.85388267,35.78826107,"north carolina",35.788413,-78.854475,1,rooftop,1112,"Terrastone Pl",Cary,NC,"Wake County",27519,US,"NC Geographic Information Coordinating Council"
517cb8253ffac397686db89b89b830b42f0269e3,-79.99684303,35.95578307,"north carolina",35.955708,-79.996668,1,rooftop,411,"Park St","High Point",NC,"Guilford County",27260,US,Guilford
fff544c5c614b8516d0897b1593b376a881634e6,-77.84117236,35.7262031,"north carolina",35.725881,-77.841048,1,rooftop,"4317 4317","Kent Rd",Wilson,NC,"Wilson County",27893,US,"NC Geographic Information Coordinating Council"
01ef71f19ed622f4aa4b4dee1fcf094104afde21,-80.75008322,35.25298989,"north carolina",35.252861,-80.750298,1,rooftop,5914,"Craftsbury Dr",Charlotte,NC,"Mecklenburg County",28215,US,"NC Geographic Information Coordinating Council"
fe773ddf0738c24f7268a2d50ca30e20b3156f3d,-80.85527325,35.26037889,"north carolina",35.260283,-80.855452,1,rooftop,1805,"Beatties Ford Rd",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
0ab0023d373a4cd1c9b8b9a99f655f664022550f,-78.62385261,35.81985009,"north carolina",35.819948,-78.623286,1,rooftop,501,"E Six Forks Rd",Raleigh,NC,"Wake County",27609,US,"NC Geographic Information Coordinating Council"
5e7cdde9479dabed41eb63ac527458d224b80826,-80.90423327,35.37321691,"north carolina",35.373093,-80.903486,1,rooftop,11116,"Beatties Ford Rd",Huntersville,NC,"Mecklenburg County",28078,US,"NC Geographic Information Coordinating Council"
b18cb80968398fbbf2a4a2410704ebf06719553e,-77.91141231,34.09896374,"north carolina",34.09855,-77.911099,1,rooftop,7203,"Fontana Rd",Wilmington,NC,"New Hanover County",28412,US,"NC Geographic Information Coordinating Council"
7a14c421ba075a95a0833bd2b4bcfd365d7e8ddf,-76.825167,34.6943169,"north carolina",34.693961,-76.825199,1,rooftop,323,"Salter Path Rd","Atlantic Beach",NC,"Carteret County",28512,US,"NC Geographic Information Coordinating Council"
edfc54e900b3ab809630db88a3009128da089f95,-78.67746262,35.77820908,"north carolina",35.778366,-78.676054,0.99,rooftop,2107,"Avent Ferry Rd",Raleigh,NC,"Wake County",27606,US,"NC Geographic Information Coordinating Council"
d28d7209a13015341c6804659800711dface2ba7,-79.46491281,34.76994283,"north carolina",34.76976,-79.464835,1,rooftop,702,"S Main St B",Laurinburg,NC,"Scotland County",28352,US,"NC Geographic Information Coordinating Council"
b821e1550fede8c61377f67e114c7e2ff289389b,-78.67157262,35.78195508,"north carolina",35.780941,-78.67227,0.97,nearest_street,2582,"Warren Carroll Dr",Raleigh,NC,"Wake County",27607,US,"TIGER/Line® dataset from the US Census Bureau"
7c48af4603f82c19c3150ade9a24203d66581cc6,-78.14172237,33.92478669,"north carolina",33.925001,-78.141836,1,rooftop,1708,"E. Yacht Dr","Oak Island",NC,"Brunswick County",28465,US,Brunswick
6c6465854a3acc03c8d8e8a2a9804385dd2d695f,-77.82340237,35.92795514,"north carolina",35.928206,-77.823542,1,rooftop,1200,"Griffin St","Rocky Mount",NC,"Nash County",27803,US,Nash
ad16d41c1cd33aa141bf0ab8a8db29b52543252e,-80.76059322,35.20270088,"north carolina",35.202749,-80.760939,1,rooftop,3113,"N Sharon Amity Rd",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
6bf6e4b115db31ce4fa1636c69a0212011a956bd,-77.83214837,35.86322313,"north carolina",35.863347,-77.832499,1,rooftop,4128,"S Hathaway Blvd",Sharpsburg,NC,"Nash County",27878,US,"NC Geographic Information Coordinating Council"
19de4b061b30021a6d2df1f2011b904a579941c8,-77.30921219,35.55775408,"north carolina",35.557629,-77.308946,1,rooftop,3136,"Portertown Rd",Greenville,NC,"Pitt County",27858,US,"NC Geographic Information Coordinating Council"
ad4e08d52ad2c2bc7cbdb03728549f1288328e2a,-79.06642268,34.58798681,"north carolina",34.587603,-79.064543,0.97,nearest_street,220,"State Rd 2420",Lumberton,NC,"Robeson County",28358,US,"TIGER/Line® dataset from the US Census Bureau"
8a52fa004956e377d7a67bfc8655d7b2392881f8,-80.90505326,35.24758088,"north carolina",35.247288,-80.905269,1,rooftop,4801,"Tuckaseegee Rd",Charlotte,NC,"Mecklenburg County",28208,US,"NC Geographic Information Coordinating Council"
175c737c26e93070f937d9726f80227dacdc72c3,-81.09677335,35.72082698,"north carolina",35.720358,-81.096296,1,rooftop,4777,"E 70 Hwy",Catawba,NC,"Catawba County",28609,US,"NC Geographic Information Coordinating Council"
524e33eac1dd0265e876eaccc21f2852595b4610,-78.67905663,35.8782491,"north carolina",35.877973,-78.679448,1,rooftop,6716,"Twin Tree Ct",Raleigh,NC,"Wake County",27613,US,Wake
678ff4efc5b63a5fc8ac8bc11bc90b03e3d3e157,-78.84766667,35.81527308,"north carolina",35.815557,-78.847918,1,rooftop,1004,"Kingston Grove Dr",Cary,NC,"Wake County",27519,US,Wake
a75e58a40ce864ad05a04124dde1ac7efe2e6174,-78.61486261,35.8489671,"north carolina",35.848738,-78.615258,1,rooftop,4909,"Falls Of Neuse Rd",Raleigh,NC,"Wake County",27609,US,Wake
93a9f4bc997c3249b775ad2a80dbd0b6616f76b7,-77.67329234,36.1768142,"north carolina",36.17681,-77.672961,1,rooftop,512,"S Dennis St",Enfield,NC,"Halifax County",27823,US,"NC Geographic Information Coordinating Council"
84a995f4ee7ce1933243e73a80899c7a167b4987,-78.98995273,36.01008912,"north carolina",36.009434,-78.989948,1,rooftop,4211,"Kerley Rd",Durham,NC,"Durham County",27705,US,"NC Geographic Information Coordinating Council"
88e1425f48dead04d2377245cc571541f4fae461,-81.09906333,35.3711669,"north carolina",35.371356,-81.098601,1,rooftop,904,"N Main St",Stanley,NC,"Gaston County",28164,US,"NC Geographic Information Coordinating Council"
378f7a4a3479bce4872753b2506e9040501c778e,-80.87371325,35.18415687,"north carolina",35.18414,-80.874151,1,rooftop,4034,"Conway Ave",Charlotte,NC,"Mecklenburg County",28209,US,Mecklenburg
7cbe72a6d1da8eb2079b2b67205635cd1a3a40e9,-80.70486322,35.53478195,"north carolina",35.535308,-80.704897,1,rooftop,8697,"Wright Rd",Kannapolis,NC,"Rowan County",28081,US,"NC Geographic Information Coordinating Council"
4d1654fb564272fe37d16dd83889bf8777927f0c,-79.42386281,35.13331191,"north carolina",35.133488,-79.423756,1,rooftop,301,"Fayetteville St",Aberdeen,NC,"Moore County",28315,US,Moore
9941cd7a7d928a46b5f70818b53884442270f63a,-78.07836241,35.20239997,"north carolina",35.201985,-78.078015,1,rooftop,813,"W Main St","Mount Olive",NC,"Wayne County",28365,US,Wayne
26611f53aba9f2ec440449973ca8c0ed1f66651b,-80.82515326,35.57241396,"north carolina",35.572327,-80.824872,1,rooftop,736,"S Main St",Mooresville,NC,"Iredell County",28115,US,Alexander
2eedc8a103d82fb09a03a4041c8f9727d8552f7d,-83.43859402,35.43797683,"north carolina",35.437892,-83.43848,1,rooftop,215,"Park Saint Lackey Hl","Bryson City",NC,"Swain County",28713,US,"NC Geographic Information Coordinating Council"
3a057097812caac244fd8fb307c177ceda362dac,-78.76195765,35.93372711,"north carolina",35.932448,-78.762174,0.99,rooftop,4031,"Carpenter Pond Rd",Durham,NC,"Durham County",27703,US,"NC Geographic Information Coordinating Council"
aeef6c2be3b5952c526339aa706b1489ec2101bf,-80.85846324,35.11559186,"north carolina",35.115734,-80.858368,1,rooftop,2703,"Hamlin Park Dr",Charlotte,NC,"Mecklenburg County",28210,US,"NC Geographic Information Coordinating Council"
13078bcff3545f86dad2151ebc87145228ff04c4,-78.57388259,35.89331011,"north carolina",35.893194,-78.573689,1,rooftop,8508,"Hobhouse Cir",Raleigh,NC,"Wake County",27615,US,"NC Geographic Information Coordinating Council"
148cca5409b007b64d5d86aba53b4012ae923cd5,-78.64294261,35.8524431,"north carolina",35.852611,-78.643387,1,rooftop,5241,"Six Forks Rd",Raleigh,NC,"Wake County",27609,US,Wake
143eba922a9f16ed57b681cf43287638c5c407e2,-81.0285033,35.25149688,"north carolina",35.251939,-81.028569,1,rooftop,6751,"Wilkinson Blvd",Belmont,NC,"Gaston County",28012,US,"NC Geographic Information Coordinating Council"
92181fb1ff80029c94190249381047fe3b49fb09,-77.92166231,34.23751377,"north carolina",34.237402,-77.92181,1,rooftop,2024,"Market St",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
894541c68ffe184fad2a5f9f22f9e83680ef8f09,-78.64900261,35.74574207,"north carolina",35.745732,-78.649338,1,rooftop,2658,"S Saunders St",Raleigh,NC,"Wake County",27603,US,Wake
785e191597ef9b5852df02af2fd78982cc0822f5,-78.98653275,36.3989942,"north carolina",36.399032,-78.986924,1,rooftop,403,"Reams Ave",Roxboro,NC,"Person County",27573,US,Person
f6d43520a4af9d041a63acefc05ff5e2921de1d7,-77.67123634,36.1828272,"north carolina",36.182827,-77.671657,1,rooftop,100,"Church St",Enfield,NC,"Halifax County",27823,US,Halifax
edc715cef4de77fb76f2d2d30da6c1c05d8cac4a,-78.64365261,35.78861208,"north carolina",35.788296,-78.644092,1,rooftop,413,"W Peace St",Raleigh,NC,"Wake County",27603,US,Wake
195a5a6ee5782d3f592fd699162d5c97d6a2f9a7,-77.8872023,34.20822476,"north carolina",34.20809,-77.887602,1,rooftop,1602,"College Rd S",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
09f091a55db52e8fdfea8bd398c6ccce50774a25,-78.79267265,35.59153303,"north carolina",35.591647,-78.792651,1,rooftop,701,"N Main St",Fuquay-Varina,NC,"Wake County",27526,US,"City of Fuquay Varina"
aa242ce40f873052069296a07f2c2824c9f9c153,-79.80646796,35.70247702,"north carolina",35.702578,-79.806313,1,rooftop,305,"Cliff Rd",Asheboro,NC,"Randolph County",27203,US,"NC Geographic Information Coordinating Council"
67d478da40cb2be60218eb8f3259178fb66005b9,-77.84134229,34.23396977,"north carolina",34.234452,-77.84124,1,rooftop,1218,"W Two Mile Cir",Wilmington,NC,"New Hanover County",28405,US,"New Hanover"
b617839e4f7cd10a7d405817d423fad9ab7bb588,-78.68319263,35.84177309,"north carolina",35.842326,-78.68344,1,rooftop,4509,"Creedmoor Rd",Raleigh,NC,"Wake County",27612,US,"NC Geographic Information Coordinating Council"
6efcfb43596b32eecd22434cc4a00a3280727709,-77.8949523,34.07567673,"north carolina",34.075706,-77.895245,1,rooftop,7300,"Cassimir Pl",Wilmington,NC,"New Hanover County",28412,US,"New Hanover"
31d1ea1e0a13b6be3ccdfd2d6abd3531266ddfbd,-79.866199,36.0739271,"north carolina",36.074164,-79.866536,1,rooftop,4600,"Mercury Dr",Greensboro,NC,"Guilford County",27407,US,"NC Geographic Information Coordinating Council"
bd6399690ca65f013c059c26d53fb32e3c9eff53,-78.5922026,35.80481309,"north carolina",35.804803,-78.592202,1,nearest_street,3105,"Lake Woodard Dr",Raleigh,NC,"Wake County",27604,US,"TIGER/Line® dataset from the US Census Bureau"
8bff297a90334c1ab301906a82d3639f5cf81b4c,-78.71805264,35.8921921,"north carolina",35.89268,-78.718372,1,rooftop,8405,"Two Cts",Raleigh,NC,"Wake County",27613,US,Wake
8d301622eb5b6d8700067efa1b6882e944ca7e5e,-78.88058269,35.99040712,"north carolina",35.990609,-78.880381,1,rooftop,504,"N Maple St",Durham,NC,"Durham County",27703,US,Durham
290ebb906846d1a76a9fca123a58bf37c20d035c,-80.82934323,35.16523687,"north carolina",35.165113,-80.829029,1,rooftop,3001,"Colony Rd",Charlotte,NC,"Mecklenburg County",28211,US,Mecklenburg
9731bb571ca7c1d65a0eb83e6380fe39f220d876,-77.79676236,35.95290315,"north carolina",35.952915,-77.796591,1,rooftop,200,"Braswell St","Rocky Mount",NC,"Nash County",27804,US,"NC Geographic Information Coordinating Council"
82ed1f302ef7725237800168c54c7b698802e17f,-80.66576721,35.53421695,"north carolina",35.534134,-80.666133,1,rooftop,915,"N Enochville Ave","China Grove",NC,"Rowan County",28023,US,"NC Geographic Information Coordinating Council"
b634dc6193e0dc22ee9b2692260c6682135dadf0,-78.81494265,35.61095404,"north carolina",35.611078,-78.815045,1,rooftop,564,"Stobhill Ln","Holly Springs",NC,"Wake County",27540,US,"City of Fuquay Varina"
24c1252769b463b7df9de9453800dff18302ec19,-77.90949231,34.23935977,"north carolina",34.239223,-77.909287,1,rooftop,2836,"Market St",Wilmington,NC,"New Hanover County",28403,US,"NC Geographic Information Coordinating Council"
5c9a3dde86f22b802c4393cf1ecbea0b7cfc423b,-81.0384833,35.22424287,"north carolina",35.224562,-81.038524,1,rooftop,816,"S Point Rd",Belmont,NC,"Gaston County",28012,US,Gaston
3e1103258ef12d4b1581382234fcf4071553a756,-77.05946212,35.56157209,"north carolina",35.561834,-77.059296,1,rooftop,1100,"W 15th St",Washington,NC,"Beaufort County",27889,US,Beaufort
1e07a87683f340e391929b2a86064f2a71954de5,-77.79645236,35.94424414,"north carolina",35.944511,-77.796549,1,rooftop,150,"N Church St","Rocky Mount",NC,"Nash County",27804,US,Nash
9ade986e8caf2b9e0744945e8ca6fe8fdca7fd62,-78.28120253,36.3085472,"north carolina",36.307887,-78.281085,1,rooftop,5918,"Vicksboro Rd",Henderson,NC,"Vance County",27537,US,Vance
2520e16a4a76902f64fcf68dde96f25d0d9e9d80,-78.78105264,35.59397404,"north carolina",35.594129,-78.780892,1,rooftop,1051,"E Broad St",Fuquay-Varina,NC,"Wake County",27526,US,"NC Geographic Information Coordinating Council"
7a3b7a6b165447276e8bd6d17919aededb9608ad,-80.81554323,35.24916689,"north carolina",35.249186,-80.81544,1,rooftop,2711,"N Tryon St",Charlotte,NC,"Mecklenburg County",28206,US,Mecklenburg
7a5748ab687eabb532bac209e152aa8796ec2324,-78.64352261,35.77832708,"north carolina",35.778007,-78.643963,1,rooftop,200,"S Dawson St",Raleigh,NC,"Wake County",27601,US,"NC Geographic Information Coordinating Council"
4d854661396b756d65ec05ffedd67bbe0f09ad84,-78.56337258,35.72741707,"north carolina",35.72728,-78.563614,1,rooftop,4202,"Grandover Dr",Raleigh,NC,"Wake County",27610,US,Wake
4ea291ffb2f746d816681e1e740c86801df54d03,-82.55740377,35.6203609,"north carolina",35.620226,-82.557497,1,rooftop,192,"Edgewood Rd",Asheville,NC,"Buncombe County",28804,US,"NC Geographic Information Coordinating Council"
342e369a4df021535374e932734a6b8839b7ce5e,-80.60855318,35.45787694,"north carolina",35.457677,-80.608772,1,rooftop,2710,"S Cannon Blvd",Kannapolis,NC,"Cabarrus County",28083,US,Cabarrus
362da35b2409a1dcab0839633f082c728d76e119,-79.82786298,35.98577708,"north carolina",35.986006,-79.827913,1,rooftop,1900,"Harris Dr",Greensboro,NC,"Guilford County",27406,US,"NC Geographic Information Coordinating Council"
6a01f13ecf5824c6541db778fa245cbeb1d0e844,-79.80524698,36.0645331,"north carolina",36.064843,-79.80491,1,rooftop,525,"S Tate St",Greensboro,NC,"Guilford County",27405,US,Guilford
7705ce74a92fd8bef2201024783d6cc9c2aa907c,-80.47079816,35.69064299,"north carolina",35.690746,-80.470142,1,rooftop,13,"Dogwood Rd",Salisbury,NC,"Rowan County",28144,US,"City of Salisbury"
51dcc47ac730d8b2054ed0bd15b11df9e134c407,-82.59454378,35.57840289,"north carolina",35.578534,-82.594808,1,rooftop,784,"Haywood Rd",Asheville,NC,"Buncombe County",28806,US,Buncombe
65c2c9736c78588e4526a1bd682c225df7a936ac,-81.69414852,35.72928196,"north carolina",35.730295,-81.694658,0.99,rooftop,602,"Burkemont Ave",Morganton,NC,"Burke County",28655,US,Burke
dcf86a69da6ce1d3d427830908ee1442b2dc6408,-81.86330755,35.32187186,"north carolina",35.321926,-81.863112,1,rooftop,459,"Harmon St","Forest City",NC,"Rutherford County",28043,US,"NC Geographic Information Coordinating Council"
1d6248672236bfeda6c5e8f52135fe756c02bdcd,-81.36601343,35.77956298,"north carolina",35.779675,-81.365619,1,rooftop,6122,"Gold Creek Estate Dr",Hickory,NC,"Caldwell County",28601,US,Caldwell
07077f16f7047d179c4d80696b4d6c1dd9ae2e58,-78.92637265,35.0020399,"north carolina",35.001798,-78.926246,1,rooftop,3857,"Camden Rd",Fayetteville,NC,"Cumberland County",28306,US,"NC Geographic Information Coordinating Council"
4aced11d43ef574c95d46e7b1a19e2dc7e1eb20d,-82.57612378,35.67698991,"north carolina",35.677152,-82.576512,1,rooftop,674,"Weaverville Rd",Asheville,NC,"Buncombe County",28804,US,Buncombe
4cfc589322aec1f65af2abe1c23e214991136eb3,-78.96188267,35.02171991,"north carolina",35.021757,-78.961587,1,rooftop,5034,"Ashton Rd",Fayetteville,NC,"Cumberland County",28304,US,Cumberland
59474e73724608d8dbd0908d278604de6d296bef,-80.86750325,35.3096869,"north carolina",35.309788,-80.867259,1,rooftop,5404,"Kiev Dr",Charlotte,NC,"Mecklenburg County",28216,US,Mecklenburg
e8cbd1811e37502c4a20c1d775d6d25ff352efe1,-78.65837262,35.8720201,"north carolina",35.871791,-78.658404,1,rooftop,1301,"Lynn Rd",Raleigh,NC,"Wake County",27612,US,"NC Geographic Information Coordinating Council"
357ba4426e4375696aea6eb27e2f5099dd65d9e0,-80.89255826,35.22451288,"north carolina",35.224675,-80.892897,1,rooftop,3202,"Wilkinson Bv",Charlotte,NC,"Mecklenburg County",28208,US,Mecklenburg
0f4ed2dc6b6deb435a897af7b477946f13113b6d,-77.80620828,34.21506377,"north carolina",34.215051,-77.805954,1,rooftop,321,"Causeway Dr","Wrightsville Beach",NC,"New Hanover County",28480,US,"NC Geographic Information Coordinating Council"
d0836b7a081a61b73696f08a6fe9e3796974cd60,-81.00445328,35.08383685,"north carolina",35.083824,-81.004446,1,nearest_street,14899,"Youngblood Rd",Charlotte,NC,"Mecklenburg County",28278,US,"TIGER/Line® dataset from the US Census Bureau"
eb2e069e91533dbda3528833b4b64d7202f457b4,-77.58858226,35.242191,"north carolina",35.242085,-77.58806,1,rooftop,1433,"258 S",Kinston,NC,"Lenoir County",28504,US,"NC Geographic Information Coordinating Council"
a65cc4d26e22d58b5f2134f9622e753da0a9d4ad,-79.1408427,34.64441182,"north carolina",34.644219,-79.140832,1,rooftop,5085,"Nc711 Hwy",Pembroke,NC,"Robeson County",28372,US,"NC Geographic Information Coordinating Council"
ed7fcc2f10972ddd5c0d1a043395bf6b7b912149,-78.78043265,35.78240108,"north carolina",35.782215,-78.780022,1,rooftop,413,"Kildaire Farm Rd",Cary,NC,"Wake County",27511,US,Cary
3f70fd71fa15c3906eb99267654e0fef552578be,-76.73871798,34.70116691,"north carolina",34.701359,-76.738814,1,rooftop,101,"Atlantic Beach Cswy","Atlantic Beach",NC,"Carteret County",28512,US,Carteret
be8706520a5b9e142e08e45e8f89908b53ecd2bc,-80.82001325,35.41330692,"north carolina",35.413545,-80.820267,1,rooftop,13119,"Huntersville-concord Rd",Huntersville,NC,"Mecklenburg County",28078,US,"NC Geographic Information Coordinating Council"
3278238be554a17220d98063a089e0a84e104551,-80.77125822,35.21417888,"north carolina",35.214715,-80.771398,1,rooftop,4391,"Central Ave",Charlotte,NC,"Mecklenburg County",28205,US,"NC Geographic Information Coordinating Council"
c7208060525e9125e9af3c67595eefa7fba41189,-80.27945312,36.10496709,"north carolina",36.104749,-80.279691,1,rooftop,2300,"Buena Vista Rd","Winston Salem",NC,"Forsyth County",27104,US,"NC Geographic Information Coordinating Council"
c1e0cacc11f933d6b1cb1c29ab21361604a36b51,-79.58658891,36.07306211,"north carolina",36.072789,-79.585925,1,rooftop,6802,"Preakness Pkwy",Whitsett,NC,"Guilford County",27377,US,Guilford
86d20e2396c7a5e2f301a80d66874d35bde5a9d8,-80.69164319,35.18805988,"north carolina",35.18844,-80.691574,1,rooftop,9001,"Lawyers Rd",Charlotte,NC,"Mecklenburg County",28227,US,Mecklenburg
8c0dcb7a7c6b92748a8aad300e9915fc7959326b,-80.81856323,35.22123288,"north carolina",35.22099,-80.818362,1,rooftop,1200,"Central Ave",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
76aff36a9f507b6195895bc7f493e267a8575467,-76.72523697,34.72410091,"north carolina",34.724013,-76.725517,1,rooftop,201,"N 17th St","Morehead City",NC,"Carteret County",28557,US,"NC Geographic Information Coordinating Council"
bb3210a17a82b3d94e5d1a37ac65c98b21668932,-79.41138786,36.10614012,"north carolina",36.106026,-79.411191,1,rooftop,1448,"Morningside Dr",Burlington,NC,"Alamance County",27217,US,"NC Geographic Information Coordinating Council"
0e57a5560d944e723d9a7814ccc2224cd7248eab,-80.52082313,34.98770684,"north carolina",34.987852,-80.521058,1,rooftop,1811,"Walkup Ave",Monroe,NC,"Union County",28110,US,Union
5fca72927c25a4402ed0c9543133e5de7a471d05,-77.94325232,34.23648377,"north carolina",34.236399,-77.943192,1,rooftop,12,"5th Ave N",Wilmington,NC,"New Hanover County",28401,US,"NC Geographic Information Coordinating Council"
1a1badd80e4f404622488223e5933d43e884ad25,-78.57764259,35.76768708,"north carolina",35.767503,-78.578214,1,rooftop,3424,"Poole Rd",Raleigh,NC,"Wake County",27610,US,"NC Geographic Information Coordinating Council"
54363a3b990305feafd31a27ba8819b746daa0ae,-80.82566324,35.21303088,"north carolina",35.213069,-80.825699,1,rooftop,1643,"Elizabeth Ave",Charlotte,NC,"Mecklenburg County",28204,US,Mecklenburg
df366e7c1da2b49851858e0347205a6dcb116170,-79.05897774,35.91826209,"north carolina",35.918378,-79.058725,1,rooftop,102,"Isley St","Chapel Hill",NC,"Orange County",27516,US,Orange
a66a758c4958c625f9b5b351d02f727dd32bc76e,-78.42700258,36.48803324,"north carolina",36.486945,-78.427095,0.97,nearest_street,11089,"State Hwy 39 N",Henderson,NC,"Vance County",27536,US,"TIGER/Line® dataset from the US Census Bureau"
d3161ffd252de77ebdea1152284246ec37af7e96,-80.83871824,35.22854188,"north carolina",35.228475,-80.838993,1,rooftop,341,N,Charlotte,NC,"Mecklenburg County",28202,US,"NC Geographic Information Coordinating Council"
8b068c23f7ec9c7d52bbdfe6ac6efe1572563faf,-78.68622862,35.77428408,"north carolina",35.77481,-78.685883,1,rooftop,1634,"Crest Rd",Raleigh,NC,"Wake County",27606,US,Cary
1d0fe2165e2d74884326833dd6dcae25fc3bd528,-80.45466315,35.66504199,"north carolina",35.665022,-80.454911,1,rooftop,907,"E Lafayette St",Salisbury,NC,"Rowan County",28144,US,"City of Salisbury"
1814343364407a643b3f6d0cccd8f0c66bc12ad2,-77.55592225,35.26491701,"north carolina",35.264711,-77.555854,1,rooftop,2003,"Tower Hill Rd",Kinston,NC,"Lenoir County",28501,US,"NC Geographic Information Coordinating Council"
356a5f4b4bced2d2a5d0e5faf2fc92b2277eaed7,-82.50817375,35.56736289,"north carolina",35.568239,-82.50808,1,nearest_street,,"I 240",Asheville,NC,"Buncombe County",28803,US,"TIGER/Line® dataset from the US Census Bureau"
ad715515477a7de701a0a212a24ce7cc9d31c915,-80.06756906,36.1265521,"north carolina",36.126781,-80.067277,1,rooftop,501,"N Main St",Kernersville,NC,"Forsyth County",27284,US,Forsyth
